Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,1.4035639295298623,catapult,Area,4430.762,FF,234,catapult_asic_area
Throughput,1.3722089270423958,catapult,Area,4603.928,FF,237,catapult_asic_area
Throughput,1.455972837370746,catapult,Area,5114.116,FF,307,catapult_asic_area
Throughput,1.4287449190258819,catapult,Area,5151.090,FF,307,catapult_asic_area
Throughput,1.3826668878933688,catapult,Area,4709.530,FF,234,catapult_asic_area
Throughput,1.4128244904648475,catapult,Area,4795.448,FF,237,catapult_asic_area
Throughput,1.4049679667303587,catapult,Area,6037.136,FF,383,catapult_asic_area
Throughput,1.4271727992281849,catapult,Area,6558.230,FF,383,catapult_asic_area
Throughput,1.4010056418497197,catapult,Area,5268.130,FF,234,catapult_asic_area
Throughput,1.391844625600755,catapult,Area,5150.026,FF,237,catapult_asic_area
Throughput,1.4047054824250274,catapult,Area,8583.288,FF,535,catapult_asic_area
Throughput,1.3666971440129783,catapult,Area,8695.806,FF,535,catapult_asic_area
Throughput,1.4083574749277161,catapult,Area,6298.082,FF,234,catapult_asic_area
Throughput,1.3948440982751358,catapult,Area,5803.322,FF,237,catapult_asic_area
Throughput,1.430868995358261,catapult,Area,5030.326,FF,307,catapult_asic_area
Throughput,1.4288102439979253,catapult,Area,5132.470,FF,307,catapult_asic_area
Throughput,1.427439672830827,catapult,Area,4850.776,FF,234,catapult_asic_area
Throughput,1.3846464859056833,catapult,Area,4774.168,FF,237,catapult_asic_area
Throughput,1.4464307152455245,catapult,Area,6125.448,FF,383,catapult_asic_area
Throughput,1.404500299860814,catapult,Area,6815.186,FF,383,catapult_asic_area
Throughput,1.4015279457664747,catapult,Area,5631.220,FF,234,catapult_asic_area
Throughput,1.376280629125401,catapult,Area,5264.406,FF,237,catapult_asic_area
Throughput,1.4072911755806834,catapult,Area,8546.048,FF,535,catapult_asic_area
Throughput,1.3987050788380118,catapult,Area,8750.070,FF,535,catapult_asic_area
Throughput,1.397719759983563,catapult,Area,6208.174,FF,234,catapult_asic_area
Throughput,1.3905459561533051,catapult,Area,6041.658,FF,237,catapult_asic_area
Throughput,1.396478360869559,catapult,Area,12692.456,FF,839,catapult_asic_area
Throughput,1.370153936794799,catapult,Area,13172.320,FF,839,catapult_asic_area
Throughput,1.3457157121729406,catapult,Area,8659.630,FF,234,catapult_asic_area
Throughput,1.3444998527772662,catapult,Area,7430.710,FF,237,catapult_asic_area
Throughput,1.4514335809479022,catapult,Area,5849.074,FF,383,catapult_asic_area
Throughput,1.4422979845327963,catapult,Area,5987.128,FF,383,catapult_asic_area
Throughput,1.4360408927004606,catapult,Area,5067.034,FF,234,catapult_asic_area
Throughput,1.3979679138404417,catapult,Area,5019.952,FF,237,catapult_asic_area
Throughput,1.4198958648372728,catapult,Area,8820.028,FF,535,catapult_asic_area
Throughput,1.394966681220819,catapult,Area,9049.586,FF,535,catapult_asic_area
Throughput,1.4128264865407085,catapult,Area,6739.376,FF,234,catapult_asic_area
Throughput,1.389761350180947,catapult,Area,6130.768,FF,237,catapult_asic_area
Throughput,1.3722955485476998,catapult,Area,12079.592,FF,839,catapult_asic_area
Throughput,1.3850530613827816,catapult,Area,12476.996,FF,839,catapult_asic_area
Throughput,1.361946930375911,catapult,Area,8393.896,FF,234,catapult_asic_area
Throughput,1.3719792446979862,catapult,Area,6920.256,FF,237,catapult_asic_area
Throughput,1.336660727437501,catapult,Area,10068.898,FF,237,catapult_asic_area
Throughput,2.368282071867888,catapult,Area,4102.252,FF,215,catapult_asic_area
Throughput,2.4150330980286085,catapult,Area,4117.946,FF,215,catapult_asic_area
Throughput,2.395427607782265,catapult,Area,4176.732,FF,215,catapult_asic_area
Throughput,2.3621507855332435,catapult,Area,4457.894,FF,234,catapult_asic_area
Throughput,1.4488428092482535,catapult,Area,4447.254,FF,232,catapult_asic_area
Throughput,1.4422231003758432,catapult,Area,4355.750,FF,231,catapult_asic_area
Throughput,1.3703754965898205,catapult,Area,4494.336,FF,235,catapult_asic_area
Throughput,1.3926529202539086,catapult,Area,4695.432,FF,238,catapult_asic_area
Throughput,1.433401993288812,catapult,Area,4782.148,FF,232,catapult_asic_area
Throughput,1.4174786456842026,catapult,Area,4702.348,FF,231,catapult_asic_area
Throughput,1.4061790319019838,catapult,Area,4808.216,FF,235,catapult_asic_area
Throughput,1.4005955332207254,catapult,Area,4829.230,FF,238,catapult_asic_area
Throughput,1.4152078232688472,catapult,Area,5128.214,FF,232,catapult_asic_area
Throughput,1.4375954203960288,catapult,Area,5049.212,FF,231,catapult_asic_area
Throughput,1.4085598180140715,catapult,Area,5790.288,FF,235,catapult_asic_area
Throughput,1.3734018752429205,catapult,Area,5136.194,FF,238,catapult_asic_area
Throughput,1.4275211808455208,catapult,Area,4424.378,FF,237,catapult_asic_area
Throughput,1.4234551241537559,catapult,Area,4384.744,FF,236,catapult_asic_area
Throughput,1.4167275859528625,catapult,Area,4471.194,FF,240,catapult_asic_area
Throughput,1.3473239451800834,catapult,Area,4678.674,FF,238,catapult_asic_area
Throughput,1.447446126055188,catapult,Area,4631.858,FF,237,catapult_asic_area
Throughput,1.450947105723261,catapult,Area,4619.356,FF,236,catapult_asic_area
Throughput,1.4129981701673697,catapult,Area,4657.394,FF,240,catapult_asic_area
Throughput,1.4001327325830488,catapult,Area,4802.630,FF,238,catapult_asic_area
Throughput,1.4228596633514035,catapult,Area,5423.474,FF,237,catapult_asic_area
Throughput,1.4084923638586493,catapult,Area,4997.076,FF,236,catapult_asic_area
Throughput,1.3809255515416652,catapult,Area,5376.392,FF,240,catapult_asic_area
Throughput,1.3701989939998984,catapult,Area,5421.080,FF,238,catapult_asic_area
Throughput,1.3886670878956835,catapult,Area,5667.396,FF,237,catapult_asic_area
Throughput,1.4229305254170965,catapult,Area,5699.316,FF,236,catapult_asic_area
Throughput,1.4175489727731367,catapult,Area,5859.182,FF,240,catapult_asic_area
Throughput,1.3511267721716527,catapult,Area,5775.126,FF,238,catapult_asic_area
Throughput,1.4398640768311473,catapult,Area,4977.392,FF,237,catapult_asic_area
Throughput,1.4395179342341837,catapult,Area,4746.504,FF,236,catapult_asic_area
Throughput,1.3795653265569083,catapult,Area,5133.534,FF,240,catapult_asic_area
Throughput,1.3757675062975756,catapult,Area,5150.292,FF,238,catapult_asic_area
Throughput,1.4305271635650454,catapult,Area,4985.904,FF,237,catapult_asic_area
Throughput,1.4491955515493349,catapult,Area,4990.692,FF,236,catapult_asic_area
Throughput,1.3688129653964083,catapult,Area,5724.054,FF,240,catapult_asic_area
Throughput,1.3971963857323895,catapult,Area,5452.202,FF,238,catapult_asic_area
