Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,25641.02564102564,catapult,CLB,687,area
Throughput,25641.02564102564,catapult,LUT,4389,area
Throughput,25641.02564102564,catapult,FF,1496,area
Throughput,25641.02564102564,catapult,DSP,0,area
Throughput,25641.02564102564,catapult,BRAM,0,area
Throughput,22727.272727272728,catapult,CLB,293,area
Throughput,22727.272727272728,catapult,LUT,1566,area
Throughput,22727.272727272728,catapult,FF,870,area
Throughput,22727.272727272728,catapult,DSP,0,area
Throughput,22727.272727272728,catapult,BRAM,0,area
Throughput,20408.163265306124,catapult,CLB,372,area
Throughput,20408.163265306124,catapult,LUT,1820,area
Throughput,20408.163265306124,catapult,FF,1379,area
Throughput,20408.163265306124,catapult,DSP,0,area
Throughput,20408.163265306124,catapult,BRAM,0,area
Throughput,21276.595744680853,catapult,CLB,373,area
Throughput,21276.595744680853,catapult,LUT,2028,area
Throughput,21276.595744680853,catapult,FF,1421,area
Throughput,21276.595744680853,catapult,DSP,0,area
Throughput,21276.595744680853,catapult,BRAM,0,area
Throughput,20408.163265306124,catapult,CLB,483,area
Throughput,20408.163265306124,catapult,LUT,3047,area
Throughput,20408.163265306124,catapult,FF,1576,area
Throughput,20408.163265306124,catapult,DSP,0,area
Throughput,20408.163265306124,catapult,BRAM,0,area
Throughput,27027.027027027027,catapult,CLB,616,area
Throughput,27027.027027027027,catapult,LUT,3989,area
Throughput,27027.027027027027,catapult,FF,1287,area
Throughput,27027.027027027027,catapult,DSP,0,area
Throughput,27027.027027027027,catapult,BRAM,0,area
Throughput,17543.859649122805,catapult,CLB,299,area
Throughput,17543.859649122805,catapult,LUT,1594,area
Throughput,17543.859649122805,catapult,FF,967,area
Throughput,17543.859649122805,catapult,DSP,0,area
Throughput,17543.859649122805,catapult,BRAM,0,area
Throughput,15625.0,catapult,CLB,477,area
Throughput,15625.0,catapult,LUT,2557,area
Throughput,15625.0,catapult,FF,1458,area
Throughput,15625.0,catapult,DSP,0,area
Throughput,15625.0,catapult,BRAM,0,area
Throughput,17857.14285714286,catapult,CLB,559,area
Throughput,17857.14285714286,catapult,LUT,3269,area
Throughput,17857.14285714286,catapult,FF,1853,area
Throughput,17857.14285714286,catapult,DSP,0,area
Throughput,17857.14285714286,catapult,BRAM,0,area
Throughput,18867.924528301886,catapult,CLB,520,area
Throughput,18867.924528301886,catapult,LUT,3094,area
Throughput,18867.924528301886,catapult,FF,1884,area
Throughput,18867.924528301886,catapult,DSP,0,area
Throughput,18867.924528301886,catapult,BRAM,0,area
Throughput,18181.81818181818,catapult,CLB,691,area
Throughput,18181.81818181818,catapult,LUT,4380,area
Throughput,18181.81818181818,catapult,FF,1374,area
Throughput,18181.81818181818,catapult,DSP,0,area
Throughput,18181.81818181818,catapult,BRAM,0,area
Throughput,17543.859649122805,catapult,CLB,288,area
Throughput,17543.859649122805,catapult,LUT,1544,area
Throughput,17543.859649122805,catapult,FF,946,area
Throughput,17543.859649122805,catapult,DSP,0,area
Throughput,17543.859649122805,catapult,BRAM,0,area
Throughput,14285.714285714286,catapult,CLB,445,area
Throughput,14285.714285714286,catapult,LUT,2093,area
Throughput,14285.714285714286,catapult,FF,1452,area
Throughput,14285.714285714286,catapult,DSP,0,area
Throughput,14285.714285714286,catapult,BRAM,0,area
Throughput,17543.859649122805,catapult,CLB,505,area
Throughput,17543.859649122805,catapult,LUT,2965,area
Throughput,17543.859649122805,catapult,FF,1848,area
Throughput,17543.859649122805,catapult,DSP,0,area
Throughput,17543.859649122805,catapult,BRAM,0,area
Throughput,18867.924528301886,catapult,CLB,461,area
Throughput,18867.924528301886,catapult,LUT,2762,area
Throughput,18867.924528301886,catapult,FF,1863,area
Throughput,18867.924528301886,catapult,DSP,0,area
Throughput,18867.924528301886,catapult,BRAM,0,area
Throughput,19230.76923076923,catapult,CLB,654,area
Throughput,19230.76923076923,catapult,LUT,4268,area
Throughput,19230.76923076923,catapult,FF,1365,area
Throughput,19230.76923076923,catapult,DSP,0,area
Throughput,19230.76923076923,catapult,BRAM,0,area
Throughput,16393.44262295082,catapult,CLB,303,area
Throughput,16393.44262295082,catapult,LUT,1618,area
Throughput,16393.44262295082,catapult,FF,966,area
Throughput,16393.44262295082,catapult,DSP,0,area
Throughput,16393.44262295082,catapult,BRAM,0,area
Throughput,13513.513513513513,catapult,CLB,571,area
Throughput,13513.513513513513,catapult,LUT,2911,area
Throughput,13513.513513513513,catapult,FF,1395,area
Throughput,13513.513513513513,catapult,DSP,0,area
Throughput,13513.513513513513,catapult,BRAM,0,area
Throughput,15873.015873015873,catapult,CLB,532,area
Throughput,15873.015873015873,catapult,LUT,3154,area
Throughput,15873.015873015873,catapult,FF,1858,area
Throughput,15873.015873015873,catapult,DSP,0,area
Throughput,15873.015873015873,catapult,BRAM,0,area
Throughput,15384.615384615387,catapult,CLB,482,area
Throughput,15384.615384615387,catapult,LUT,2985,area
Throughput,15384.615384615387,catapult,FF,1866,area
Throughput,15384.615384615387,catapult,DSP,0,area
Throughput,15384.615384615387,catapult,BRAM,0,area
Throughput,18181.81818181818,catapult,CLB,737,area
Throughput,18181.81818181818,catapult,LUT,4977,area
Throughput,18181.81818181818,catapult,FF,1476,area
Throughput,18181.81818181818,catapult,DSP,0,area
Throughput,18181.81818181818,catapult,BRAM,0,area
Throughput,17241.379310344826,catapult,CLB,292,area
Throughput,17241.379310344826,catapult,LUT,1573,area
Throughput,17241.379310344826,catapult,FF,940,area
Throughput,17241.379310344826,catapult,DSP,0,area
Throughput,17241.379310344826,catapult,BRAM,0,area
Throughput,15625.0,catapult,CLB,424,area
Throughput,15625.0,catapult,LUT,2132,area
Throughput,15625.0,catapult,FF,1450,area
Throughput,15625.0,catapult,DSP,0,area
Throughput,15625.0,catapult,BRAM,0,area
Throughput,17543.859649122805,catapult,CLB,442,area
Throughput,17543.859649122805,catapult,LUT,2481,area
Throughput,17543.859649122805,catapult,FF,1462,area
Throughput,17543.859649122805,catapult,DSP,0,area
Throughput,17543.859649122805,catapult,BRAM,0,area
Throughput,20408.163265306124,catapult,CLB,446,area
Throughput,20408.163265306124,catapult,LUT,2768,area
Throughput,20408.163265306124,catapult,FF,1861,area
Throughput,20408.163265306124,catapult,DSP,0,area
Throughput,20408.163265306124,catapult,BRAM,0,area
Throughput,18867.924528301886,catapult,CLB,629,area
Throughput,18867.924528301886,catapult,LUT,4159,area
Throughput,18867.924528301886,catapult,FF,1363,area
Throughput,18867.924528301886,catapult,DSP,0,area
Throughput,18867.924528301886,catapult,BRAM,0,area
Throughput,29411.764705882353,catapult,CLB,259,area
Throughput,29411.764705882353,catapult,LUT,1448,area
Throughput,29411.764705882353,catapult,FF,841,area
Throughput,29411.764705882353,catapult,DSP,0,area
Throughput,29411.764705882353,catapult,BRAM,0,area
Throughput,25641.02564102564,catapult,CLB,415,area
Throughput,25641.02564102564,catapult,LUT,2192,area
Throughput,25641.02564102564,catapult,FF,1339,area
Throughput,25641.02564102564,catapult,DSP,0,area
Throughput,25641.02564102564,catapult,BRAM,0,area
Throughput,26315.78947368421,catapult,CLB,384,area
Throughput,26315.78947368421,catapult,LUT,2456,area
Throughput,26315.78947368421,catapult,FF,1375,area
Throughput,26315.78947368421,catapult,DSP,0,area
Throughput,26315.78947368421,catapult,BRAM,0,area
Throughput,27027.027027027027,catapult,CLB,481,area
Throughput,27027.027027027027,catapult,LUT,2991,area
Throughput,27027.027027027027,catapult,FF,1534,area
Throughput,27027.027027027027,catapult,DSP,0,area
Throughput,27027.027027027027,catapult,BRAM,0,area
Throughput,43478.260869565216,catapult,CLB,349,area
Throughput,43478.260869565216,catapult,LUT,2029,area
Throughput,43478.260869565216,catapult,FF,1241,area
Throughput,43478.260869565216,catapult,DSP,0,area
Throughput,43478.260869565216,catapult,BRAM,0,area
Throughput,29411.764705882353,catapult,CLB,292,area
Throughput,29411.764705882353,catapult,LUT,1478,area
Throughput,29411.764705882353,catapult,FF,821,area
Throughput,29411.764705882353,catapult,DSP,0,area
Throughput,29411.764705882353,catapult,BRAM,0,area
Throughput,23809.52380952381,catapult,CLB,391,area
Throughput,23809.52380952381,catapult,LUT,1720,area
Throughput,23809.52380952381,catapult,FF,1326,area
Throughput,23809.52380952381,catapult,DSP,0,area
Throughput,23809.52380952381,catapult,BRAM,0,area
Throughput,28571.428571428572,catapult,CLB,420,area
Throughput,28571.428571428572,catapult,LUT,2738,area
Throughput,28571.428571428572,catapult,FF,1368,area
Throughput,28571.428571428572,catapult,DSP,0,area
Throughput,28571.428571428572,catapult,BRAM,0,area
Throughput,28571.428571428572,catapult,CLB,462,area
Throughput,28571.428571428572,catapult,LUT,2953,area
Throughput,28571.428571428572,catapult,FF,1516,area
Throughput,28571.428571428572,catapult,DSP,0,area
Throughput,28571.428571428572,catapult,BRAM,0,area
Throughput,43478.260869565216,catapult,CLB,292,area
Throughput,43478.260869565216,catapult,LUT,1854,area
Throughput,43478.260869565216,catapult,FF,1215,area
Throughput,43478.260869565216,catapult,DSP,0,area
Throughput,43478.260869565216,catapult,BRAM,0,area
Throughput,27027.027027027027,catapult,CLB,281,area
Throughput,27027.027027027027,catapult,LUT,1511,area
Throughput,27027.027027027027,catapult,FF,844,area
Throughput,27027.027027027027,catapult,DSP,0,area
Throughput,27027.027027027027,catapult,BRAM,0,area
Throughput,25641.02564102564,catapult,CLB,491,area
Throughput,25641.02564102564,catapult,LUT,2497,area
Throughput,25641.02564102564,catapult,FF,1277,area
Throughput,25641.02564102564,catapult,DSP,0,area
Throughput,25641.02564102564,catapult,BRAM,0,area
Throughput,27777.777777777777,catapult,CLB,413,area
Throughput,27777.777777777777,catapult,LUT,2635,area
Throughput,27777.777777777777,catapult,FF,1381,area
Throughput,27777.777777777777,catapult,DSP,0,area
Throughput,27777.777777777777,catapult,BRAM,0,area
Throughput,28571.428571428572,catapult,CLB,465,area
Throughput,28571.428571428572,catapult,LUT,2833,area
Throughput,28571.428571428572,catapult,FF,1525,area
Throughput,28571.428571428572,catapult,DSP,0,area
Throughput,28571.428571428572,catapult,BRAM,0,area
Throughput,41666.666666666664,catapult,CLB,361,area
Throughput,41666.666666666664,catapult,LUT,2220,area
Throughput,41666.666666666664,catapult,FF,1455,area
Throughput,41666.666666666664,catapult,DSP,0,area
Throughput,41666.666666666664,catapult,BRAM,0,area
Throughput,27777.777777777777,catapult,CLB,260,area
Throughput,27777.777777777777,catapult,LUT,1446,area
Throughput,27777.777777777777,catapult,FF,812,area
Throughput,27777.777777777777,catapult,DSP,0,area
Throughput,27777.777777777777,catapult,BRAM,0,area
Throughput,27777.777777777777,catapult,CLB,375,area
Throughput,27777.777777777777,catapult,LUT,1669,area
Throughput,27777.777777777777,catapult,FF,1321,area
