Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,18518.51851851852,catapult,CLB,680,catapult_fpga_latency
Throughput,18518.51851851852,catapult,LUT,4389,catapult_fpga_latency
Throughput,18518.51851851852,catapult,FF,1369,catapult_fpga_latency
Throughput,18518.51851851852,catapult,DSP,0,catapult_fpga_latency
Throughput,18518.51851851852,catapult,BRAM,0,catapult_fpga_latency
Throughput,17543.859649122805,catapult,CLB,288,catapult_fpga_latency
Throughput,17543.859649122805,catapult,LUT,1544,catapult_fpga_latency
Throughput,17543.859649122805,catapult,FF,946,catapult_fpga_latency
Throughput,17543.859649122805,catapult,DSP,0,catapult_fpga_latency
Throughput,17543.859649122805,catapult,BRAM,0,catapult_fpga_latency
Throughput,14285.714285714286,catapult,CLB,445,catapult_fpga_latency
Throughput,14285.714285714286,catapult,LUT,2093,catapult_fpga_latency
Throughput,14285.714285714286,catapult,FF,1452,catapult_fpga_latency
Throughput,14285.714285714286,catapult,DSP,0,catapult_fpga_latency
Throughput,14285.714285714286,catapult,BRAM,0,catapult_fpga_latency
Throughput,17857.14285714286,catapult,CLB,500,catapult_fpga_latency
Throughput,17857.14285714286,catapult,LUT,2966,catapult_fpga_latency
Throughput,17857.14285714286,catapult,FF,1848,catapult_fpga_latency
Throughput,17857.14285714286,catapult,DSP,0,catapult_fpga_latency
Throughput,17857.14285714286,catapult,BRAM,0,catapult_fpga_latency
Throughput,18867.924528301886,catapult,CLB,461,catapult_fpga_latency
Throughput,18867.924528301886,catapult,LUT,2762,catapult_fpga_latency
Throughput,18867.924528301886,catapult,FF,1863,catapult_fpga_latency
Throughput,18867.924528301886,catapult,DSP,0,catapult_fpga_latency
Throughput,18867.924528301886,catapult,BRAM,0,catapult_fpga_latency
Throughput,19230.76923076923,catapult,CLB,654,catapult_fpga_latency
Throughput,19230.76923076923,catapult,LUT,4268,catapult_fpga_latency
Throughput,19230.76923076923,catapult,FF,1365,catapult_fpga_latency
