Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,134.35442697836893,vivado,LUT,2493,FF,1312,None
Throughput,134.35442697836893,vivado,FF,1312,FF,1312,None
Throughput,134.35442697836893,vivado,DSP,3,FF,1312,None
Throughput,134.35442697836893,vivado,BRAM,0,FF,1312,None
Throughput,111.65698972755693,vivado,CLB,637,FF,1544,None
Throughput,111.65698972755693,vivado,LUT,3537,FF,1544,None
Throughput,111.65698972755693,vivado,FF,1544,FF,1544,None
Throughput,111.65698972755693,vivado,DSP,3,FF,1544,None
Throughput,111.65698972755693,vivado,BRAM,0,FF,1544,None
Throughput,171.76228100309172,vivado,CLB,872,FF,1413,None
Throughput,171.76228100309172,vivado,LUT,4656,FF,1413,None
Throughput,171.76228100309172,vivado,FF,1413,FF,1413,None
Throughput,171.76228100309172,vivado,DSP,3,FF,1413,None
Throughput,171.76228100309172,vivado,BRAM,0,FF,1413,None
Throughput,313.9717425431711,vivado,CLB,234,FF,891,None
Throughput,313.9717425431711,vivado,LUT,1267,FF,891,None
Throughput,313.9717425431711,vivado,FF,891,FF,891,None
Throughput,313.9717425431711,vivado,DSP,3,FF,891,None
Throughput,313.9717425431711,vivado,BRAM,0,FF,891,None
Throughput,326.90421706440014,vivado,CLB,312,FF,894,None
Throughput,326.90421706440014,vivado,LUT,1601,FF,894,None
Throughput,326.90421706440014,vivado,FF,894,FF,894,None
Throughput,326.90421706440014,vivado,DSP,3,FF,894,None
Throughput,326.90421706440014,vivado,BRAM,0,FF,894,None
Throughput,215.98272138228944,vivado,CLB,598,FF,1220,None
Throughput,215.98272138228944,vivado,LUT,3329,FF,1220,None
Throughput,215.98272138228944,vivado,FF,1220,FF,1220,None
Throughput,215.98272138228944,vivado,DSP,3,FF,1220,None
Throughput,215.98272138228944,vivado,BRAM,0,FF,1220,None
Throughput,184.12815319462345,vivado,CLB,308,FF,1086,None
Throughput,184.12815319462345,vivado,LUT,1644,FF,1086,None
Throughput,184.12815319462345,vivado,FF,1086,FF,1086,None
Throughput,184.12815319462345,vivado,DSP,3,FF,1086,None
Throughput,184.12815319462345,vivado,BRAM,0,FF,1086,None
Throughput,183.7897445322551,vivado,CLB,437,FF,1090,None
Throughput,183.7897445322551,vivado,LUT,2360,FF,1090,None
Throughput,183.7897445322551,vivado,FF,1090,FF,1090,None
Throughput,183.7897445322551,vivado,DSP,3,FF,1090,None
Throughput,183.7897445322551,vivado,BRAM,0,FF,1090,None
Throughput,219.1060473269062,vivado,CLB,630,FF,1313,None
Throughput,219.1060473269062,vivado,LUT,3526,FF,1313,None
Throughput,219.1060473269062,vivado,FF,1313,FF,1313,None
Throughput,219.1060473269062,vivado,DSP,3,FF,1313,None
Throughput,219.1060473269062,vivado,BRAM,0,FF,1313,None
Throughput,163.66612111292963,vivado,CLB,407,FF,1185,None
Throughput,163.66612111292963,vivado,LUT,1975,FF,1185,None
Throughput,163.66612111292963,vivado,FF,1185,FF,1185,None
Throughput,163.66612111292963,vivado,DSP,3,FF,1185,None
Throughput,163.66612111292963,vivado,BRAM,0,FF,1185,None
Throughput,167.33601070950468,vivado,CLB,528,FF,1191,None
Throughput,167.33601070950468,vivado,LUT,2975,FF,1191,None
Throughput,167.33601070950468,vivado,FF,1191,FF,1191,None
Throughput,167.33601070950468,vivado,DSP,3,FF,1191,None
Throughput,167.33601070950468,vivado,BRAM,0,FF,1191,None
Throughput,165.56291390728475,vivado,CLB,912,FF,1393,None
Throughput,165.56291390728475,vivado,LUT,4886,FF,1393,None
Throughput,165.56291390728475,vivado,FF,1393,FF,1393,None
Throughput,165.56291390728475,vivado,DSP,3,FF,1393,None
Throughput,165.56291390728475,vivado,BRAM,0,FF,1393,None
Throughput,156.3232765358762,vivado,CLB,433,FF,1285,None
Throughput,156.3232765358762,vivado,LUT,2338,FF,1285,None
Throughput,156.3232765358762,vivado,FF,1285,FF,1285,None
Throughput,156.3232765358762,vivado,DSP,3,FF,1285,None
Throughput,156.3232765358762,vivado,BRAM,0,FF,1285,None
Throughput,160.2820964898221,vivado,CLB,600,FF,1290,None
Throughput,160.2820964898221,vivado,LUT,3458,FF,1290,None
Throughput,160.2820964898221,vivado,FF,1290,FF,1290,None
Throughput,160.2820964898221,vivado,DSP,3,FF,1290,None
Throughput,160.2820964898221,vivado,BRAM,0,FF,1290,None
Throughput,151.03458692040476,vivado,CLB,900,FF,1493,None
Throughput,151.03458692040476,vivado,LUT,4888,FF,1493,None
Throughput,151.03458692040476,vivado,FF,1493,FF,1493,None
Throughput,151.03458692040476,vivado,DSP,3,FF,1493,None
Throughput,151.03458692040476,vivado,BRAM,0,FF,1493,None
Throughput,183.01610541727672,vivado,CLB,430,FF,1385,None
Throughput,183.01610541727672,vivado,LUT,2310,FF,1385,None
Throughput,183.01610541727672,vivado,FF,1385,FF,1385,None
Throughput,183.01610541727672,vivado,DSP,6,FF,1385,None
Throughput,183.01610541727672,vivado,BRAM,0,FF,1385,None
Throughput,136.5560562610952,vivado,CLB,647,FF,1398,None
Throughput,136.5560562610952,vivado,LUT,3597,FF,1398,None
Throughput,136.5560562610952,vivado,FF,1398,FF,1398,None
Throughput,136.5560562610952,vivado,DSP,6,FF,1398,None
Throughput,136.5560562610952,vivado,BRAM,0,FF,1398,None
Throughput,114.40338634023567,vivado,CLB,925,FF,1513,None
Throughput,114.40338634023567,vivado,LUT,4966,FF,1513,None
Throughput,114.40338634023567,vivado,FF,1513,FF,1513,None
