Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,52631.57894736842,catapult,Area,4816.462,FF,207,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,5366.284,FF,211,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5366.550,FF,212,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5948.292,FF,238,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5931.534,FF,238,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,7509.712,FF,285,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,7518.756,FF,283,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4388.734,FF,193,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4537.428,FF,204,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4800.768,FF,206,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,4816.462,FF,207,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,5366.284,FF,211,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5366.550,FF,212,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5948.292,FF,238,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5931.534,FF,238,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,7509.712,FF,285,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,7518.756,FF,283,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4388.734,FF,193,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4537.428,FF,204,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4800.768,FF,206,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,4816.462,FF,207,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,5366.284,FF,211,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5366.550,FF,212,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5948.292,FF,238,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,5931.534,FF,238,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,7509.712,FF,285,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,7518.756,FF,283,catapult_asic_latency
Throughput,18181.81818181818,catapult,Area,4756.080,FF,224,catapult_asic_latency
Throughput,18181.81818181818,catapult,Area,4769.912,FF,224,catapult_asic_latency
Throughput,17543.859649122805,catapult,Area,4937.226,FF,226,catapult_asic_latency
Throughput,17241.379310344826,catapult,Area,4991.490,FF,226,catapult_asic_latency
Throughput,17543.859649122805,catapult,Area,5511.254,FF,230,catapult_asic_latency
Throughput,17241.379310344826,catapult,Area,5586.532,FF,230,catapult_asic_latency
Throughput,17543.859649122805,catapult,Area,5938.450,FF,245,catapult_asic_latency
Throughput,18181.81818181818,catapult,Area,5853.862,FF,245,catapult_asic_latency
Throughput,16393.44262295082,catapult,Area,7450.926,FF,280,catapult_asic_latency
Throughput,17543.859649122805,catapult,Area,7591.374,FF,280,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4632.656,FF,202,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,6973.722,FF,242,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,4898.124,FF,204,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,7292.390,FF,234,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,5580.680,FF,209,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,8030.806,FF,239,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,6103.902,FF,240,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,8652.714,FF,267,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,7860.300,FF,301,catapult_asic_latency
Throughput,49999.99999999999,catapult,Area,10649.310,FF,321,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,4632.656,FF,202,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,6973.722,FF,242,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,4898.124,FF,204,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,7292.390,FF,234,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,5580.680,FF,209,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,8030.806,FF,239,catapult_asic_latency
Throughput,66666.66666666667,catapult,Area,6103.902,FF,240,catapult_asic_latency
Throughput,52631.57894736842,catapult,Area,8652.714,FF,267,catapult_asic_latency
