Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,3021.1480362537764,catapult,Area,1236.634,FF,104,catapult_asic_latency
Throughput,3021.1480362537764,catapult,Area,1240.890,FF,104,catapult_asic_latency
Throughput,2906.9767441860463,catapult,Area,1240.624,FF,104,catapult_asic_latency
Throughput,2915.451895043732,catapult,Area,1291.430,FF,110,catapult_asic_latency
Throughput,2994.011976047904,catapult,Area,1248.072,FF,104,catapult_asic_latency
Throughput,2717.391304347826,catapult,Area,1162.686,FF,96,catapult_asic_latency
Throughput,3649.6350364963505,catapult,Area,1310.316,FF,117,catapult_asic_latency
Throughput,3333.3333333333335,catapult,Area,1314.838,FF,117,catapult_asic_latency
Throughput,3378.3783783783783,catapult,Area,1313.242,FF,117,catapult_asic_latency
Throughput,3378.3783783783783,catapult,Area,1313.242,FF,117,catapult_asic_latency
Throughput,3424.6575342465753,catapult,Area,1226.260,FF,101,catapult_asic_latency
Throughput,3412.9692832764504,catapult,Area,1255.786,FF,101,catapult_asic_latency
Throughput,3367.0033670033667,catapult,Area,1166.144,FF,93,catapult_asic_latency
Throughput,2666.6666666666665,catapult,Area,1356.334,FF,134,catapult_asic_latency
Throughput,2747.252747252747,catapult,Area,1366.974,FF,134,catapult_asic_latency
Throughput,2801.1204481792715,catapult,Area,1368.570,FF,134,catapult_asic_latency
Throughput,3076.923076923077,catapult,Area,1364.048,FF,134,catapult_asic_latency
Throughput,2890.173410404624,catapult,Area,1385.062,FF,136,catapult_asic_latency
Throughput,2770.083102493075,catapult,Area,1364.048,FF,134,catapult_asic_latency
Throughput,2583.9793281653747,catapult,Area,1225.462,FF,110,catapult_asic_latency
Throughput,2283.10502283105,catapult,Area,1210.034,FF,77,catapult_asic_latency
Throughput,2304.147465437788,catapult,Area,1150.716,FF,76,catapult_asic_latency
Throughput,2364.066193853428,catapult,Area,1210.300,FF,76,catapult_asic_latency
Throughput,2272.7272727272725,catapult,Area,1193.808,FF,76,catapult_asic_latency
Throughput,2242.152466367713,catapult,Area,1273.608,FF,84,catapult_asic_latency
Throughput,2288.329519450801,catapult,Area,1202.320,FF,76,catapult_asic_latency
Throughput,2192.9824561403507,catapult,Area,1166.942,FF,76,catapult_asic_latency
Throughput,3597.1223021582737,catapult,Area,1133.160,FF,107,catapult_asic_latency
Throughput,3521.1267605633802,catapult,Area,1135.288,FF,107,catapult_asic_latency
Throughput,3496.5034965034965,catapult,Area,1136.352,FF,107,catapult_asic_latency
Throughput,3623.1884057971015,catapult,Area,1136.352,FF,107,catapult_asic_latency
Throughput,3436.426116838488,catapult,Area,1099.910,FF,99,catapult_asic_latency
Throughput,3367.0033670033667,catapult,Area,1221.472,FF,123,catapult_asic_latency
Throughput,3225.8064516129034,catapult,Area,1137.416,FF,107,catapult_asic_latency
Throughput,4405.286343612335,catapult,Area,1074.374,FF,93,catapult_asic_latency
Throughput,4405.286343612335,catapult,Area,1072.778,FF,93,catapult_asic_latency
Throughput,4444.444444444444,catapult,Area,1073.842,FF,93,catapult_asic_latency
Throughput,4347.826086956522,catapult,Area,1080.226,FF,93,catapult_asic_latency
Throughput,4524.886877828054,catapult,Area,1095.654,FF,94,catapult_asic_latency
Throughput,4716.981132075472,catapult,Area,918.498,FF,80,catapult_asic_latency
Throughput,4484.304932735426,catapult,Area,963.452,FF,78,catapult_asic_latency
Throughput,2481.3895781637716,catapult,Area,1651.062,FF,154,catapult_asic_latency
Throughput,2564.102564102564,catapult,Area,1555.568,FF,153,catapult_asic_latency
Throughput,2717.391304347826,catapult,Area,1562.484,FF,153,catapult_asic_latency
Throughput,2717.391304347826,catapult,Area,1556.898,FF,153,catapult_asic_latency
Throughput,2403.846153846154,catapult,Area,1674.736,FF,165,catapult_asic_latency
Throughput,2369.6682464454975,catapult,Area,1474.704,FF,129,catapult_asic_latency
Throughput,2525.2525252525256,catapult,Area,1531.096,FF,137,catapult_asic_latency
