n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
1098,256,8,4,2,0,1024,0.000344,1312.71
1099,256,8,4,2,0,2048,0.000349,1284.514
1100,256,8,4,2,0,4096,0.000345,1290.366
1101,256,8,4,2,0,8192,0.000343,1289.568
1102,256,8,4,2,0,16384,0.000343,1307.922
1103,256,8,4,2,0,32768,0.000333,1282.918
1104,256,8,4,2,0,65536,0.000387,1062.404
1105,256,8,4,3,0,1024,0.000358,1257.382
1106,256,8,4,3,0,2048,0.000331,1236.634
1107,256,8,4,3,0,4096,0.000331,1240.89
1108,256,8,4,3,0,8192,0.000344,1240.624
1109,256,8,4,3,0,16384,0.000343,1291.43
1110,256,8,4,3,0,32768,0.000334,1248.072
1111,256,8,4,3,0,65536,0.000368,1162.686
1112,256,8,5,1,0,1024,0.000274,1310.316
1113,256,8,5,1,0,2048,0.0003,1314.838
1114,256,8,5,1,0,4096,0.000296,1313.242
1115,256,8,5,1,0,8192,0.000296,1313.242
1116,256,8,5,1,0,16384,0.000292,1226.26
1117,256,8,5,1,0,32768,0.000293,1255.786
1118,256,8,5,1,0,65536,0.000297,1166.144
1119,256,8,5,2,0,1024,0.000375,1356.334
1120,256,8,5,2,0,2048,0.000364,1366.974
1121,256,8,5,2,0,4096,0.000357,1368.57
1122,256,8,5,2,0,8192,0.000325,1364.048
1123,256,8,5,2,0,16384,0.000346,1385.062
1124,256,8,5,2,0,32768,0.000361,1364.048
1125,256,8,5,2,0,65536,0.000387,1225.462
1126,256,8,5,3,0,1024,0.000438,1210.034
1127,256,8,5,3,0,2048,0.000434,1150.716
1128,256,8,5,3,0,4096,0.000423,1210.3
1129,256,8,5,3,0,8192,0.00044,1193.808
1130,256,8,5,3,0,16384,0.000446,1273.608
1131,256,8,5,3,0,32768,0.000437,1202.32
1132,256,8,5,3,0,65536,0.000456,1166.942
1133,256,8,6,1,0,1024,0.000278,1133.16
1134,256,8,6,1,0,2048,0.000284,1135.288
1135,256,8,6,1,0,4096,0.000286,1136.352
1136,256,8,6,1,0,8192,0.000276,1136.352
1137,256,8,6,1,0,16384,0.000291,1099.91
1138,256,8,6,1,0,32768,0.000297,1221.472
1139,256,8,6,1,0,65536,0.00031,1137.416
1140,256,8,6,2,0,1024,0.000227,1074.374
1141,256,8,6,2,0,2048,0.000227,1072.778
1142,256,8,6,2,0,4096,0.000225,1073.842
1143,256,8,6,2,0,8192,0.00023,1080.226
1144,256,8,6,2,0,16384,0.000221,1095.654
1145,256,8,6,2,0,32768,0.000212,918.498
1146,256,8,6,2,0,65536,0.000223,963.452
1147,256,8,6,3,0,1024,0.000403,1651.062
1148,256,8,6,3,0,2048,0.00039,1555.568
1149,256,8,6,3,0,4096,0.000368,1562.484
1150,256,8,6,3,0,8192,0.000368,1556.898
1151,256,8,6,3,0,16384,0.000416,1674.736
1152,256,8,6,3,0,32768,0.000422,1474.704
1153,256,8,6,3,0,65536,0.000396,1531.096
1154,256,8,7,1,0,1024,0.000334,1175.188
1155,256,8,7,1,0,2048,0.000356,1168.538
1156,256,8,7,1,0,4096,0.000353,1168.272
1157,256,8,7,1,0,8192,0.000374,1165.346
1158,256,8,7,1,0,16384,0.000359,1195.404
1159,256,8,7,1,0,32768,0.000353,1182.104
1160,256,8,7,1,0,65536,0.000361,1100.708
1161,256,8,7,2,0,1024,0.000232,1254.19
1162,256,8,7,2,0,2048,0.000235,1251.53
1163,256,8,7,2,0,4096,0.000243,1242.486
1164,256,8,7,2,0,8192,0.000234,1243.284
1165,256,8,7,2,0,16384,0.00025,1237.166
1166,256,8,7,2,0,32768,0.000222,1219.344
1167,256,8,7,2,0,65536,0.000211,969.038
1168,256,8,7,3,0,1024,0.0004,1324.946
1169,256,8,7,3,0,2048,0.000399,1314.04
1170,256,8,7,3,0,4096,0.0004,1327.872
1171,256,8,7,3,0,8192,0.00039,1316.966
1172,256,8,7,3,0,16384,0.000415,1333.724
1173,256,8,7,3,0,32768,0.000395,1490.664
1174,256,8,7,3,0,65536,0.000432,1612.758
1175,256,9,1,1,0,1024,0.000269,890.302
1176,256,9,1,1,0,2048,0.000273,897.75
1177,256,9,1,1,0,4096,0.000275,878.864
1178,256,9,1,1,0,8192,0.000293,984.998
1179,256,9,1,1,0,16384,0.000274,869.022
1180,256,9,1,1,0,32768,0.000274,864.766
1181,256,9,1,1,0,65536,0.000274,864.766
1182,256,9,1,2,0,1024,0.000439,1130.5
1183,256,9,1,2,0,2048,0.000439,1129.702
1184,256,9,1,2,0,4096,0.000439,1129.702
1185,256,9,1,2,0,8192,0.000437,1126.244
1186,256,9,1,2,0,16384,0.00041,1157.898
1187,256,9,1,2,0,32768,0.000423,1094.856
1188,256,9,1,2,0,65536,0.000438,1030.484
1189,256,9,1,3,0,1024,0.000454,1218.014
1190,256,9,1,3,0,2048,0.000459,1189.286
1191,256,9,1,3,0,4096,0.000408,1292.76
1192,256,9,1,3,0,8192,0.00041,1299.942
1193,256,9,1,3,0,16384,0.000411,1366.176
1194,256,9,1,3,0,32768,0.000408,1290.632
1195,256,9,1,3,0,65536,0.000448,1247.274
1196,256,9,2,1,0,1024,0.00025,868.49
1197,256,9,2,1,0,2048,0.000253,871.416
1198,256,9,2,1,0,4096,0.000256,867.16
1199,256,9,2,1,0,8192,0.000251,912.646
1200,256,9,2,1,0,16384,0.00025,874.874
1201,256,9,2,1,0,32768,0.000253,853.86
1202,256,9,2,1,0,65536,0.000243,746.662
1203,256,9,2,2,0,1024,0.000372,1013.726
1204,256,9,2,2,0,2048,0.000362,1009.47
1205,256,9,2,2,0,4096,0.000362,1010.002
1206,256,9,2,2,0,8192,0.000362,1003.086
1207,256,9,2,2,0,16384,0.00037,1033.676
1208,256,9,2,2,0,32768,0.000375,998.83
1209,256,9,2,2,0,65536,0.000365,1000.426
1210,256,9,2,3,0,1024,0.000395,1271.48
1211,256,9,2,3,0,2048,0.00038,1258.978
1212,256,9,2,3,0,4096,0.000384,1262.968
1213,256,9,2,3,0,8192,0.000387,1289.834
1214,256,9,2,3,0,16384,0.000393,1313.508
1215,256,9,2,3,0,32768,0.000383,1265.894
1216,256,9,2,3,0,65536,0.000419,1128.904
1217,256,9,3,1,0,1024,0.000287,1279.46
1218,256,9,3,1,0,2048,0.000287,1279.46
1219,256,9,3,1,0,4096,0.000289,1281.056
1220,256,9,3,1,0,8192,0.000305,1288.504
1221,256,9,3,1,0,16384,0.000291,1195.67
1222,256,9,3,1,0,32768,0.00029,1194.872
1223,256,9,3,1,0,65536,0.000307,1169.336
1224,256,9,3,2,0,1024,0.000391,1230.782
1225,256,9,3,2,0,2048,0.000404,1234.506
1226,256,9,3,2,0,4096,0.000404,1233.442
1227,256,9,3,2,0,8192,0.000408,1232.112
1228,256,9,3,2,0,16384,0.000409,1206.576
1229,256,9,3,2,0,32768,0.000407,1183.434
1230,256,9,3,2,0,65536,0.000396,1044.05
1231,256,9,3,3,0,1024,0.000469,1312.444
1232,256,9,3,3,0,2048,0.000479,1285.046
1233,256,9,3,3,0,4096,0.000445,1171.73
1234,256,9,3,3,0,8192,0.000435,1170.932
1235,256,9,3,3,0,16384,0.000434,1231.58
1236,256,9,3,3,0,32768,0.000422,1164.814
1237,256,9,3,3,0,65536,0.000424,1091.93
1238,256,9,4,1,0,1024,0.000292,1031.016
1239,256,9,4,1,0,2048,0.000304,1033.41
1240,256,9,4,1,0,4096,0.000296,1032.08
1241,256,9,4,1,0,8192,0.000304,1033.41
1242,256,9,4,1,0,16384,0.000303,1033.676
1243,256,9,4,1,0,32768,0.000307,1029.42
1244,256,9,4,1,0,65536,0.000314,948.29
1245,256,9,4,2,0,1024,0.000344,1312.71
1246,256,9,4,2,0,2048,0.000349,1284.514
1247,256,9,4,2,0,4096,0.000345,1290.366
1248,256,9,4,2,0,8192,0.000343,1289.568
1249,256,9,4,2,0,16384,0.000343,1307.922
1250,256,9,4,2,0,32768,0.000333,1282.918
1251,256,9,4,2,0,65536,0.000387,1062.404
1252,256,9,4,3,0,1024,0.000358,1257.382
1253,256,9,4,3,0,2048,0.000331,1236.634
1254,256,9,4,3,0,4096,0.000331,1240.89
1255,256,9,4,3,0,8192,0.000344,1240.624
1256,256,9,4,3,0,16384,0.000343,1291.43
1257,256,9,4,3,0,32768,0.000334,1248.072
1258,256,9,4,3,0,65536,0.000368,1162.686
1259,256,9,5,1,0,1024,0.000274,1310.316
1260,256,9,5,1,0,2048,0.0003,1314.838
1261,256,9,5,1,0,4096,0.000296,1313.242
1262,256,9,5,1,0,8192,0.000296,1313.242
1263,256,9,5,1,0,16384,0.000292,1226.26
1264,256,9,5,1,0,32768,0.000293,1255.786
1265,256,9,5,1,0,65536,0.000297,1166.144
1266,256,9,5,2,0,1024,0.000375,1356.334
1267,256,9,5,2,0,2048,0.000364,1366.974
1268,256,9,5,2,0,4096,0.000357,1368.57
1269,256,9,5,2,0,8192,0.000325,1364.048
1270,256,9,5,2,0,16384,0.000346,1385.062
1271,256,9,5,2,0,32768,0.000361,1364.048
1272,256,9,5,2,0,65536,0.000387,1225.462
1273,256,9,5,3,0,1024,0.000438,1210.034
1274,256,9,5,3,0,2048,0.000434,1150.716
1275,256,9,5,3,0,4096,0.000423,1210.3
1276,256,9,5,3,0,8192,0.00044,1193.808
1277,256,9,5,3,0,16384,0.000446,1273.608
1278,256,9,5,3,0,32768,0.000437,1202.32
1279,256,9,5,3,0,65536,0.000456,1166.942
1280,256,9,6,1,0,1024,0.000278,1133.16
1281,256,9,6,1,0,2048,0.000284,1135.288
1282,256,9,6,1,0,4096,0.000286,1136.352
1283,256,9,6,1,0,8192,0.000276,1136.352
1284,256,9,6,1,0,16384,0.000291,1099.91
1285,256,9,6,1,0,32768,0.000297,1221.472
1286,256,9,6,1,0,65536,0.00031,1137.416
1287,256,9,6,2,0,1024,0.000227,1074.374
1288,256,9,6,2,0,2048,0.000227,1072.778
1289,256,9,6,2,0,4096,0.000225,1073.842
1290,256,9,6,2,0,8192,0.00023,1080.226
1291,256,9,6,2,0,16384,0.000221,1095.654
1292,256,9,6,2,0,32768,0.000212,918.498
1293,256,9,6,2,0,65536,0.000223,963.452
1294,256,9,6,3,0,1024,0.000403,1651.062
1295,256,9,6,3,0,2048,0.00039,1555.568
1296,256,9,6,3,0,4096,0.000368,1562.484
1297,256,9,6,3,0,8192,0.000368,1556.898
1298,256,9,6,3,0,16384,0.000416,1674.736
1299,256,9,6,3,0,32768,0.000422,1474.704
1300,256,9,6,3,0,65536,0.000396,1531.096
1301,256,9,7,1,0,1024,0.000334,1175.188
1302,256,9,7,1,0,2048,0.000356,1168.538
1303,256,9,7,1,0,4096,0.000353,1168.272
1304,256,9,7,1,0,8192,0.000374,1165.346
1305,256,9,7,1,0,16384,0.000359,1195.404
1306,256,9,7,1,0,32768,0.000353,1182.104
1307,256,9,7,1,0,65536,0.000361,1100.708
1308,256,9,7,2,0,1024,0.000232,1254.19
1309,256,9,7,2,0,2048,0.000235,1251.53
1310,256,9,7,2,0,4096,0.000243,1242.486
1311,256,9,7,2,0,8192,0.000234,1243.284
1312,256,9,7,2,0,16384,0.00025,1237.166
1313,256,9,7,2,0,32768,0.000222,1219.344
1314,256,9,7,2,0,65536,0.000211,969.038
1315,256,9,7,3,0,1024,0.0004,1324.946
1316,256,9,7,3,0,2048,0.000399,1314.04
1317,256,9,7,3,0,4096,0.0004,1327.872
1318,256,9,7,3,0,8192,0.00039,1316.966
1319,256,9,7,3,0,16384,0.000415,1333.724
1320,256,9,7,3,0,32768,0.000395,1490.664
1321,256,9,7,3,0,65536,0.000432,1612.758
1322,256,10,1,1,0,1024,0.000269,890.302
1323,256,10,1,1,0,2048,0.000273,897.75
1324,256,10,1,1,0,4096,0.000275,878.864
1325,256,10,1,1,0,8192,0.000293,984.998
1326,256,10,1,1,0,16384,0.000274,869.022
1327,256,10,1,1,0,32768,0.000274,864.766
1328,256,10,1,1,0,65536,0.000274,864.766
1329,256,10,1,2,0,1024,0.000439,1130.5
1330,256,10,1,2,0,2048,0.000439,1129.702
1331,256,10,1,2,0,4096,0.000439,1129.702
1332,256,10,1,2,0,8192,0.000437,1126.244
1333,256,10,1,2,0,16384,0.00041,1157.898
1334,256,10,1,2,0,32768,0.000423,1094.856
1335,256,10,1,2,0,65536,0.000438,1030.484
1336,256,10,1,3,0,1024,0.000454,1218.014
1337,256,10,1,3,0,2048,0.000459,1189.286
1338,256,10,1,3,0,4096,0.000408,1292.76
1339,256,10,1,3,0,8192,0.00041,1299.942
1340,256,10,1,3,0,16384,0.000411,1366.176
1341,256,10,1,3,0,32768,0.000408,1290.632
1342,256,10,1,3,0,65536,0.000448,1247.274
1343,256,10,2,1,0,1024,0.00025,868.49
1344,256,10,2,1,0,2048,0.000253,871.416
1345,256,10,2,1,0,4096,0.000256,867.16
1346,256,10,2,1,0,8192,0.000251,912.646
1347,256,10,2,1,0,16384,0.00025,874.874
1348,256,10,2,1,0,32768,0.000253,853.86
1349,256,10,2,1,0,65536,0.000243,746.662
1350,256,10,2,2,0,1024,0.000372,1013.726
1351,256,10,2,2,0,2048,0.000362,1009.47
1352,256,10,2,2,0,4096,0.000362,1010.002
1353,256,10,2,2,0,8192,0.000362,1003.086
1354,256,10,2,2,0,16384,0.00037,1033.676
1355,256,10,2,2,0,32768,0.000375,998.83
1356,256,10,2,2,0,65536,0.000365,1000.426
1357,256,10,2,3,0,1024,0.000395,1271.48
1358,256,10,2,3,0,2048,0.00038,1258.978
1359,256,10,2,3,0,4096,0.000384,1262.968
1360,256,10,2,3,0,8192,0.000387,1289.834
1361,256,10,2,3,0,16384,0.000393,1313.508
1362,256,10,2,3,0,32768,0.000383,1265.894
1363,256,10,2,3,0,65536,0.000419,1128.904
1364,256,10,3,1,0,1024,0.000287,1279.46
1365,256,10,3,1,0,2048,0.000287,1279.46
1366,256,10,3,1,0,4096,0.000289,1281.056
1367,256,10,3,1,0,8192,0.000305,1288.504
1368,256,10,3,1,0,16384,0.000291,1195.67
1369,256,10,3,1,0,32768,0.00029,1194.872
1370,256,10,3,1,0,65536,0.000307,1169.336
1371,256,10,3,2,0,1024,0.000391,1230.782
1372,256,10,3,2,0,2048,0.000404,1234.506
1373,256,10,3,2,0,4096,0.000404,1233.442
1374,256,10,3,2,0,8192,0.000408,1232.112
1375,256,10,3,2,0,16384,0.000409,1206.576
1376,256,10,3,2,0,32768,0.000407,1183.434
1377,256,10,3,2,0,65536,0.000396,1044.05
1378,256,10,3,3,0,1024,0.000469,1312.444
1379,256,10,3,3,0,2048,0.000479,1285.046
1380,256,10,3,3,0,4096,0.000445,1171.73
1381,256,10,3,3,0,8192,0.000435,1170.932
1382,256,10,3,3,0,16384,0.000434,1231.58
1383,256,10,3,3,0,32768,0.000422,1164.814
1384,256,10,3,3,0,65536,0.000424,1091.93
1385,256,10,4,1,0,1024,0.000292,1031.016
1386,256,10,4,1,0,2048,0.000304,1033.41
1387,256,10,4,1,0,4096,0.000296,1032.08
1388,256,10,4,1,0,8192,0.000304,1033.41
1389,256,10,4,1,0,16384,0.000303,1033.676
1390,256,10,4,1,0,32768,0.000307,1029.42
1391,256,10,4,1,0,65536,0.000314,948.29
1392,256,10,4,2,0,1024,0.000344,1312.71
1393,256,10,4,2,0,2048,0.000349,1284.514
1394,256,10,4,2,0,4096,0.000345,1290.366
1395,256,10,4,2,0,8192,0.000343,1289.568
1396,256,10,4,2,0,16384,0.000343,1307.922
1397,256,10,4,2,0,32768,0.000333,1282.918
1398,256,10,4,2,0,65536,0.000387,1062.404
1399,256,10,4,3,0,1024,0.000358,1257.382
1400,256,10,4,3,0,2048,0.000331,1236.634
1401,256,10,4,3,0,4096,0.000331,1240.89
1402,256,10,4,3,0,8192,0.000344,1240.624
1403,256,10,4,3,0,16384,0.000343,1291.43
1404,256,10,4,3,0,32768,0.000334,1248.072
1405,256,10,4,3,0,65536,0.000368,1162.686
1406,256,10,5,1,0,1024,0.000274,1310.316
1407,256,10,5,1,0,2048,0.0003,1314.838
1408,256,10,5,1,0,4096,0.000296,1313.242
1409,256,10,5,1,0,8192,0.000296,1313.242
1410,256,10,5,1,0,16384,0.000292,1226.26
1411,256,10,5,1,0,32768,0.000293,1255.786
1412,256,10,5,1,0,65536,0.000297,1166.144
1413,256,10,5,2,0,1024,0.000375,1356.334
1414,256,10,5,2,0,2048,0.000364,1366.974
1415,256,10,5,2,0,4096,0.000357,1368.57
1416,256,10,5,2,0,8192,0.000325,1364.048
1417,256,10,5,2,0,16384,0.000346,1385.062
1418,256,10,5,2,0,32768,0.000361,1364.048
1419,256,10,5,2,0,65536,0.000387,1225.462
1420,256,10,5,3,0,1024,0.000438,1210.034
1421,256,10,5,3,0,2048,0.000434,1150.716
1422,256,10,5,3,0,4096,0.000423,1210.3
1423,256,10,5,3,0,8192,0.00044,1193.808
1424,256,10,5,3,0,16384,0.000446,1273.608
1425,256,10,5,3,0,32768,0.000437,1202.32
1426,256,10,5,3,0,65536,0.000456,1166.942
1427,256,10,6,1,0,1024,0.000278,1133.16
1428,256,10,6,1,0,2048,0.000284,1135.288
1429,256,10,6,1,0,4096,0.000286,1136.352
1430,256,10,6,1,0,8192,0.000276,1136.352
1431,256,10,6,1,0,16384,0.000291,1099.91
1432,256,10,6,1,0,32768,0.000297,1221.472
1433,256,10,6,1,0,65536,0.00031,1137.416
1434,256,10,6,2,0,1024,0.000227,1074.374
1435,256,10,6,2,0,2048,0.000227,1072.778
1436,256,10,6,2,0,4096,0.000225,1073.842
1437,256,10,6,2,0,8192,0.00023,1080.226
1438,256,10,6,2,0,16384,0.000221,1095.654
1439,256,10,6,2,0,32768,0.000212,918.498
1440,256,10,6,2,0,65536,0.000223,963.452
1441,256,10,6,3,0,1024,0.000403,1651.062
1442,256,10,6,3,0,2048,0.00039,1555.568
1443,256,10,6,3,0,4096,0.000368,1562.484
1444,256,10,6,3,0,8192,0.000368,1556.898
1445,256,10,6,3,0,16384,0.000416,1674.736
1446,256,10,6,3,0,32768,0.000422,1474.704
1447,256,10,6,3,0,65536,0.000396,1531.096
1448,256,10,7,1,0,1024,0.000334,1175.188
1449,256,10,7,1,0,2048,0.000356,1168.538
1450,256,10,7,1,0,4096,0.000353,1168.272
1451,256,10,7,1,0,8192,0.000374,1165.346
1452,256,10,7,1,0,16384,0.000359,1195.404
1453,256,10,7,1,0,32768,0.000353,1182.104
1454,256,10,7,1,0,65536,0.000361,1100.708
1455,256,10,7,2,0,1024,0.000232,1254.19
1456,256,10,7,2,0,2048,0.000235,1251.53
1457,256,10,7,2,0,4096,0.000243,1242.486
1458,256,10,7,2,0,8192,0.000234,1243.284
1459,256,10,7,2,0,16384,0.00025,1237.166
1460,256,10,7,2,0,32768,0.000222,1219.344
1461,256,10,7,2,0,65536,0.000211,969.038
1462,256,10,7,3,0,1024,0.0004,1324.946
1463,256,10,7,3,0,2048,0.000399,1314.04
1464,256,10,7,3,0,4096,0.0004,1327.872
1465,256,10,7,3,0,8192,0.00039,1316.966
1466,256,10,7,3,0,16384,0.000415,1333.724
1467,256,10,7,3,0,32768,0.000395,1490.664
1468,256,10,7,3,0,65536,0.000432,1612.758
1469,256,11,1,1,0,1024,0.000269,890.302
1470,256,11,1,1,0,2048,0.000273,897.75
1471,256,11,1,1,0,4096,0.000275,878.864
1472,256,11,1,1,0,8192,0.000293,984.998
1473,256,11,1,1,0,16384,0.000274,869.022
1474,256,11,1,1,0,32768,0.000274,864.766
1475,256,11,1,1,0,65536,0.000274,864.766
1476,256,11,1,2,0,1024,0.000439,1130.5
1477,256,11,1,2,0,2048,0.000439,1129.702
1478,256,11,1,2,0,4096,0.000439,1129.702
1479,256,11,1,2,0,8192,0.000437,1126.244
1480,256,11,1,2,0,16384,0.00041,1157.898
1481,256,11,1,2,0,32768,0.000423,1094.856
1482,256,11,1,2,0,65536,0.000438,1030.484
1483,256,11,1,3,0,1024,0.000454,1218.014
1484,256,11,1,3,0,2048,0.000459,1189.286
1485,256,11,1,3,0,4096,0.000408,1292.76
1486,256,11,1,3,0,8192,0.00041,1299.942
1487,256,11,1,3,0,16384,0.000411,1366.176
1488,256,11,1,3,0,32768,0.000408,1290.632
1489,256,11,1,3,0,65536,0.000448,1247.274
1490,256,11,2,1,0,1024,0.00025,868.49
1491,256,11,2,1,0,2048,0.000253,871.416
1492,256,11,2,1,0,4096,0.000256,867.16
1493,256,11,2,1,0,8192,0.000251,912.646
1494,256,11,2,1,0,16384,0.00025,874.874
1495,256,11,2,1,0,32768,0.000253,853.86
1496,256,11,2,1,0,65536,0.000243,746.662
1497,256,11,2,2,0,1024,0.000372,1013.726
1498,256,11,2,2,0,2048,0.000362,1009.47
1499,256,11,2,2,0,4096,0.000362,1010.002
1500,256,11,2,2,0,8192,0.000362,1003.086
1501,256,11,2,2,0,16384,0.00037,1033.676
1502,256,11,2,2,0,32768,0.000375,998.83
1503,256,11,2,2,0,65536,0.000365,1000.426
1504,256,11,2,3,0,1024,0.000395,1271.48
1505,256,11,2,3,0,2048,0.00038,1258.978
1506,256,11,2,3,0,4096,0.000384,1262.968
1507,256,11,2,3,0,8192,0.000387,1289.834
1508,256,11,2,3,0,16384,0.000393,1313.508
1509,256,11,2,3,0,32768,0.000383,1265.894
1510,256,11,2,3,0,65536,0.000419,1128.904
1511,256,11,3,1,0,1024,0.000287,1279.46
1512,256,11,3,1,0,2048,0.000287,1279.46
1513,256,11,3,1,0,4096,0.000289,1281.056
1514,256,11,3,1,0,8192,0.000305,1288.504
1515,256,11,3,1,0,16384,0.000291,1195.67
1516,256,11,3,1,0,32768,0.00029,1194.872
1517,256,11,3,1,0,65536,0.000307,1169.336
1518,256,11,3,2,0,1024,0.000391,1230.782
1519,256,11,3,2,0,2048,0.000404,1234.506
1520,256,11,3,2,0,4096,0.000404,1233.442
1521,256,11,3,2,0,8192,0.000408,1232.112
1522,256,11,3,2,0,16384,0.000409,1206.576
1523,256,11,3,2,0,32768,0.000407,1183.434
1524,256,11,3,2,0,65536,0.000396,1044.05
1525,256,11,3,3,0,1024,0.000469,1312.444
1526,256,11,3,3,0,2048,0.000479,1285.046
1527,256,11,3,3,0,4096,0.000445,1171.73
1528,256,11,3,3,0,8192,0.000435,1170.932
1529,256,11,3,3,0,16384,0.000434,1231.58
1530,256,11,3,3,0,32768,0.000422,1164.814
1531,256,11,3,3,0,65536,0.000424,1091.93
1532,256,11,4,1,0,1024,0.000292,1031.016
1533,256,11,4,1,0,2048,0.000304,1033.41
1534,256,11,4,1,0,4096,0.000296,1032.08
1535,256,11,4,1,0,8192,0.000304,1033.41
1536,256,11,4,1,0,16384,0.000303,1033.676
1537,256,11,4,1,0,32768,0.000307,1029.42
1538,256,11,4,1,0,65536,0.000314,948.29
1539,256,11,4,2,0,1024,0.000344,1312.71
1540,256,11,4,2,0,2048,0.000349,1284.514
1541,256,11,4,2,0,4096,0.000345,1290.366
1542,256,11,4,2,0,8192,0.000343,1289.568
1543,256,11,4,2,0,16384,0.000343,1307.922
1544,256,11,4,2,0,32768,0.000333,1282.918
1545,256,11,4,2,0,65536,0.000387,1062.404
1546,256,11,4,3,0,1024,0.000358,1257.382
1547,256,11,4,3,0,2048,0.000331,1236.634
1548,256,11,4,3,0,4096,0.000331,1240.89
1549,256,11,4,3,0,8192,0.000344,1240.624
1550,256,11,4,3,0,16384,0.000343,1291.43
1551,256,11,4,3,0,32768,0.000334,1248.072
1552,256,11,4,3,0,65536,0.000368,1162.686
1553,256,11,5,1,0,1024,0.000274,1310.316
1554,256,11,5,1,0,2048,0.0003,1314.838
1555,256,11,5,1,0,4096,0.000296,1313.242
1556,256,11,5,1,0,8192,0.000296,1313.242
1557,256,11,5,1,0,16384,0.000292,1226.26
1558,256,11,5,1,0,32768,0.000293,1255.786
1559,256,11,5,1,0,65536,0.000297,1166.144
1560,256,11,5,2,0,1024,0.000375,1356.334
1561,256,11,5,2,0,2048,0.000364,1366.974
1562,256,11,5,2,0,4096,0.000357,1368.57
1563,256,11,5,2,0,8192,0.000325,1364.048
1564,256,11,5,2,0,16384,0.000346,1385.062
1565,256,11,5,2,0,32768,0.000361,1364.048
1566,256,11,5,2,0,65536,0.000387,1225.462
1567,256,11,5,3,0,1024,0.000438,1210.034
1568,256,11,5,3,0,2048,0.000434,1150.716
1569,256,11,5,3,0,4096,0.000423,1210.3
1570,256,11,5,3,0,8192,0.00044,1193.808
1571,256,11,5,3,0,16384,0.000446,1273.608
1572,256,11,5,3,0,32768,0.000437,1202.32
1573,256,11,5,3,0,65536,0.000456,1166.942
1574,256,11,6,1,0,1024,0.000278,1133.16
1575,256,11,6,1,0,2048,0.000284,1135.288
1576,256,11,6,1,0,4096,0.000286,1136.352
1577,256,11,6,1,0,8192,0.000276,1136.352
1578,256,11,6,1,0,16384,0.000291,1099.91
1579,256,11,6,1,0,32768,0.000297,1221.472
1580,256,11,6,1,0,65536,0.00031,1137.416
1581,256,11,6,2,0,1024,0.000227,1074.374
1582,256,11,6,2,0,2048,0.000227,1072.778
1583,256,11,6,2,0,4096,0.000225,1073.842
1584,256,11,6,2,0,8192,0.00023,1080.226
1585,256,11,6,2,0,16384,0.000221,1095.654
1586,256,11,6,2,0,32768,0.000212,918.498
1587,256,11,6,2,0,65536,0.000223,963.452
1588,256,11,6,3,0,1024,0.000403,1651.062
1589,256,11,6,3,0,2048,0.00039,1555.568
1590,256,11,6,3,0,4096,0.000368,1562.484
1591,256,11,6,3,0,8192,0.000368,1556.898
1592,256,11,6,3,0,16384,0.000416,1674.736
1593,256,11,6,3,0,32768,0.000422,1474.704
1594,256,11,6,3,0,65536,0.000396,1531.096
1595,256,11,7,1,0,1024,0.000334,1175.188
1596,256,11,7,1,0,2048,0.000356,1168.538
1597,256,11,7,1,0,4096,0.000353,1168.272
1598,256,11,7,1,0,8192,0.000374,1165.346
1599,256,11,7,1,0,16384,0.000359,1195.404
1600,256,11,7,1,0,32768,0.000353,1182.104
1601,256,11,7,1,0,65536,0.000361,1100.708
1602,256,11,7,2,0,1024,0.000232,1254.19
1603,256,11,7,2,0,2048,0.000235,1251.53
1604,256,11,7,2,0,4096,0.000243,1242.486
1605,256,11,7,2,0,8192,0.000234,1243.284
1606,256,11,7,2,0,16384,0.00025,1237.166
1607,256,11,7,2,0,32768,0.000222,1219.344
1608,256,11,7,2,0,65536,0.000211,969.038
1609,256,11,7,3,0,1024,0.0004,1324.946
1610,256,11,7,3,0,2048,0.000399,1314.04
1611,256,11,7,3,0,4096,0.0004,1327.872
1612,256,11,7,3,0,8192,0.00039,1316.966
1613,256,11,7,3,0,16384,0.000415,1333.724
1614,256,11,7,3,0,32768,0.000395,1490.664
1615,256,11,7,3,0,65536,0.000432,1612.758
1616,256,12,1,1,0,1024,0.000269,890.302
1617,256,12,1,1,0,2048,0.000273,897.75
1618,256,12,1,1,0,4096,0.000275,878.864
1619,256,12,1,1,0,8192,0.000293,984.998
1620,256,12,1,1,0,16384,0.000274,869.022
1621,256,12,1,1,0,32768,0.000274,864.766
1622,256,12,1,1,0,65536,0.000274,864.766
1623,256,12,1,2,0,1024,0.000439,1130.5
1624,256,12,1,2,0,2048,0.000439,1129.702
1625,256,12,1,2,0,4096,0.000439,1129.702
1626,256,12,1,2,0,8192,0.000437,1126.244
1627,256,12,1,2,0,16384,0.00041,1157.898
1628,256,12,1,2,0,32768,0.000423,1094.856
1629,256,12,1,2,0,65536,0.000438,1030.484
1630,256,12,1,3,0,1024,0.000454,1218.014
1631,256,12,1,3,0,2048,0.000459,1189.286
1632,256,12,1,3,0,4096,0.000408,1292.76
1633,256,12,1,3,0,8192,0.00041,1299.942
