Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,0.05513881334105644,vivado,CLB,4671,FF,9026,None
Throughput,0.05513881334105644,vivado,LUT,17780,FF,9026,None
Throughput,0.05513881334105644,vivado,FF,9026,FF,9026,None
Throughput,0.05513881334105644,vivado,DSP,384,FF,9026,None
Throughput,0.05513881334105644,vivado,BRAM,0,FF,9026,None
Throughput,0.15809294379021194,vivado,CLB,3919,FF,10271,None
Throughput,0.15809294379021194,vivado,LUT,17124,FF,10271,None
Throughput,0.15809294379021194,vivado,FF,10271,FF,10271,None
Throughput,0.15809294379021194,vivado,DSP,207,FF,10271,None
Throughput,0.15809294379021194,vivado,BRAM,0,FF,10271,None
Throughput,0.06012728344632753,vivado,CLB,2720,FF,6238,None
Throughput,0.06012728344632753,vivado,LUT,12695,FF,6238,None
Throughput,0.06012728344632753,vivado,FF,6238,FF,6238,None
Throughput,0.06012728344632753,vivado,DSP,192,FF,6238,None
Throughput,0.06012728344632753,vivado,BRAM,0,FF,6238,None
Throughput,0.06472990476289112,vivado,CLB,3549,FF,8487,None
Throughput,0.06472990476289112,vivado,LUT,16554,FF,8487,None
Throughput,0.06472990476289112,vivado,FF,8487,FF,8487,None
Throughput,0.06472990476289112,vivado,DSP,192,FF,8487,None
Throughput,0.06472990476289112,vivado,BRAM,0,FF,8487,None
Throughput,0.065589051665611,vivado,CLB,2458,FF,6298,None
Throughput,0.065589051665611,vivado,LUT,11479,FF,6298,None
Throughput,0.065589051665611,vivado,FF,6298,FF,6298,None
Throughput,0.065589051665611,vivado,DSP,192,FF,6298,None
Throughput,0.065589051665611,vivado,BRAM,0,FF,6298,None
Throughput,0.06461184209718668,vivado,CLB,3246,FF,8703,None
Throughput,0.06461184209718668,vivado,LUT,15425,FF,8703,None
Throughput,0.06461184209718668,vivado,FF,8703,FF,8703,None
Throughput,0.06461184209718668,vivado,DSP,192,FF,8703,None
Throughput,0.06461184209718668,vivado,BRAM,0,FF,8703,None
Throughput,0.06429309008085564,vivado,CLB,4612,FF,9157,None
Throughput,0.06429309008085564,vivado,LUT,17786,FF,9157,None
Throughput,0.06429309008085564,vivado,FF,9157,FF,9157,None
