Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,2.8686502426878104,catapult,Area,5567.912,FF,267,catapult_asic_area
Throughput,2.9396806918832477,catapult,Area,5795.608,FF,274,catapult_asic_area
Throughput,2.9341259385535348,catapult,Area,5846.680,FF,269,catapult_asic_area
Throughput,2.139746867945522,catapult,Area,4639.040,FF,298,catapult_asic_area
Throughput,3.0979030294393723,catapult,Area,4586.904,FF,267,catapult_asic_area
Throughput,3.1810561742709815,catapult,Area,4203.598,FF,244,catapult_asic_area
Throughput,3.4787206656879865,catapult,Area,4202.268,FF,248,catapult_asic_area
Throughput,3.741982801847043,catapult,Area,4173.274,FF,249,catapult_asic_area
Throughput,3.424200192440051,catapult,Area,4200.672,FF,250,catapult_asic_area
Throughput,2.6891985650436454,catapult,Area,5375.594,FF,300,catapult_asic_area
Throughput,2.0930660906548786,catapult,Area,4948.398,FF,278,catapult_asic_area
Throughput,3.0109145652992098,catapult,Area,4862.214,FF,248,catapult_asic_area
Throughput,3.3825494275035095,catapult,Area,4936.162,FF,252,catapult_asic_area
Throughput,3.153052312290913,catapult,Area,4915.414,FF,253,catapult_asic_area
Throughput,3.1174985191882034,catapult,Area,5060.916,FF,254,catapult_asic_area
Throughput,2.144385783580009,catapult,Area,4658.724,FF,298,catapult_asic_area
Throughput,2.3178999826157503,catapult,Area,4831.890,FF,268,catapult_asic_area
Throughput,3.0621025008191123,catapult,Area,4303.082,FF,245,catapult_asic_area
Throughput,3.3369038204211843,catapult,Area,4328.618,FF,249,catapult_asic_area
Throughput,3.7629492491034773,catapult,Area,4279.940,FF,250,catapult_asic_area
Throughput,3.474104028571032,catapult,Area,4273.822,FF,251,catapult_asic_area
Throughput,2.3263604555944317,catapult,Area,7999.950,FF,346,catapult_asic_area
Throughput,2.2912551954211557,catapult,Area,7756.294,FF,297,catapult_asic_area
Throughput,3.0828801499512903,catapult,Area,8031.870,FF,276,catapult_asic_area
Throughput,3.278097392273524,catapult,Area,8056.342,FF,275,catapult_asic_area
Throughput,2.830111251673303,catapult,Area,8190.140,FF,276,catapult_asic_area
Throughput,2.793116643344143,catapult,Area,8146.782,FF,281,catapult_asic_area
Throughput,2.269405688038417,catapult,Area,4407.886,FF,251,catapult_asic_area
Throughput,3.4611777003243125,catapult,Area,4403.364,FF,266,catapult_asic_area
Throughput,3.1276487275161156,catapult,Area,3929.352,FF,233,catapult_asic_area
Throughput,3.5864403861879004,catapult,Area,3971.380,FF,239,catapult_asic_area
Throughput,3.6825766252131293,catapult,Area,4157.580,FF,240,catapult_asic_area
Throughput,3.710244727742242,catapult,Area,4061.022,FF,241,catapult_asic_area
Throughput,2.6573835401663524,catapult,Area,5269.460,FF,310,catapult_asic_area
Throughput,3.259824295470474,catapult,Area,5041.764,FF,275,catapult_asic_area
Throughput,2.8652720432541465,catapult,Area,4379.424,FF,246,catapult_asic_area
Throughput,3.6010860875640094,catapult,Area,4617.760,FF,249,catapult_asic_area
Throughput,3.2993500280444747,catapult,Area,4718.308,FF,251,catapult_asic_area
Throughput,3.6402819034306018,catapult,Area,4586.372,FF,252,catapult_asic_area
Throughput,2.4798327600786605,catapult,Area,4817.526,FF,298,catapult_asic_area
Throughput,3.252402712503862,catapult,Area,4704.742,FF,277,catapult_asic_area
Throughput,3.1559181354835655,catapult,Area,4110.498,FF,244,catapult_asic_area
Throughput,3.495281370150297,catapult,Area,4137.896,FF,247,catapult_asic_area
Throughput,3.6616087644267385,catapult,Area,4316.914,FF,249,catapult_asic_area
Throughput,3.5837541257969376,catapult,Area,4238.178,FF,250,catapult_asic_area
Throughput,2.2475041466451504,catapult,Area,6420.442,FF,325,catapult_asic_area
Throughput,2.9426737722429355,catapult,Area,6065.598,FF,274,catapult_asic_area
Throughput,2.760676917980289,catapult,Area,6239.296,FF,261,catapult_asic_area
Throughput,2.8865110452345144,catapult,Area,6602.918,FF,263,catapult_asic_area
Throughput,3.0031923935143054,catapult,Area,6393.044,FF,264,catapult_asic_area
Throughput,2.8860112150395816,catapult,Area,6135.290,FF,265,catapult_asic_area
Throughput,2.4919261592440494,catapult,Area,5090.176,FF,299,catapult_asic_area
Throughput,3.1494674250584223,catapult,Area,5068.630,FF,278,catapult_asic_area
Throughput,3.2500877523693137,catapult,Area,4455.766,FF,245,catapult_asic_area
Throughput,3.491815185205877,catapult,Area,4459.224,FF,248,catapult_asic_area
Throughput,3.634354829330697,catapult,Area,4632.922,FF,250,catapult_asic_area
Throughput,3.4571810836879826,catapult,Area,4504.444,FF,251,catapult_asic_area
Throughput,2.6192340835692827,catapult,Area,5750.654,FF,311,catapult_asic_area
Throughput,2.93422064165537,catapult,Area,5732.566,FF,276,catapult_asic_area
Throughput,2.978832416845893,catapult,Area,5050.808,FF,247,catapult_asic_area
Throughput,3.272583279062994,catapult,Area,5189.394,FF,250,catapult_asic_area
Throughput,3.3156168870999294,catapult,Area,5334.896,FF,252,catapult_asic_area
Throughput,3.450691346011173,catapult,Area,5243.392,FF,253,catapult_asic_area
Throughput,2.5010692070860294,catapult,Area,5123.692,FF,299,catapult_asic_area
Throughput,3.079993593613325,catapult,Area,5235.412,FF,279,catapult_asic_area
Throughput,3.144614533150526,catapult,Area,4540.354,FF,246,catapult_asic_area
Throughput,3.476930565696603,catapult,Area,4520.138,FF,249,catapult_asic_area
Throughput,3.5707144285428627,catapult,Area,4672.822,FF,251,catapult_asic_area
Throughput,3.3576990360046066,catapult,Area,4598.874,FF,252,catapult_asic_area
Throughput,2.5547286750410674,catapult,Area,8532.748,FF,347,catapult_asic_area
Throughput,2.970638211913448,catapult,Area,8537.802,FF,280,catapult_asic_area
Throughput,3.0190684362433124,catapult,Area,8710.436,FF,269,catapult_asic_area
Throughput,2.6683530658042547,catapult,Area,7956.858,FF,286,catapult_asic_area
Throughput,2.902858735282506,catapult,Area,8816.836,FF,287,catapult_asic_area
Throughput,2.9416782862958972,catapult,Area,8517.054,FF,272,catapult_asic_area
Throughput,2.2780081097088707,catapult,Area,5004.524,FF,280,catapult_asic_area
Throughput,3.2316860352383046,catapult,Area,4952.654,FF,283,catapult_asic_area
Throughput,3.110274792777942,catapult,Area,4324.894,FF,250,catapult_asic_area
Throughput,3.4470515644443527,catapult,Area,4349.632,FF,253,catapult_asic_area
Throughput,3.6595050153516238,catapult,Area,4525.192,FF,257,catapult_asic_area
Throughput,4.055676324583888,catapult,Area,4460.288,FF,258,catapult_asic_area
Throughput,2.880035021225858,catapult,Area,5837.902,FF,333,catapult_asic_area
Throughput,2.7684419762246204,catapult,Area,5789.490,FF,296,catapult_asic_area
Throughput,2.781795927450762,catapult,Area,4774.168,FF,261,catapult_asic_area
Throughput,3.0811608581649224,catapult,Area,4817.792,FF,264,catapult_asic_area
Throughput,3.5539002278050047,catapult,Area,4833.220,FF,266,catapult_asic_area
Throughput,3.73594351253409,catapult,Area,4794.384,FF,267,catapult_asic_area
Throughput,2.5270840230166813,catapult,Area,5546.898,FF,321,catapult_asic_area
Throughput,3.0854293683508995,catapult,Area,5373.732,FF,298,catapult_asic_area
Throughput,3.160086839186341,catapult,Area,4515.350,FF,261,catapult_asic_area
Throughput,3.3535552716212096,catapult,Area,4586.904,FF,264,catapult_asic_area
Throughput,3.657898683522264,catapult,Area,4726.022,FF,266,catapult_asic_area
Throughput,3.989054035725968,catapult,Area,4655.798,FF,267,catapult_asic_area
Throughput,1.921288646721129,catapult,Area,7692.454,FF,351,catapult_asic_area
Throughput,3.6187567399344287,catapult,Area,7971.754,FF,295,catapult_asic_area
Throughput,2.966725210044145,catapult,Area,7383.096,FF,279,catapult_asic_area
Throughput,3.1593180927828537,catapult,Area,7767.466,FF,280,catapult_asic_area
Throughput,3.214193880174852,catapult,Area,6961.752,FF,281,catapult_asic_area
Throughput,3.150231384495191,catapult,Area,7265.524,FF,282,catapult_asic_area
Throughput,2.193516404212429,catapult,Area,5619.782,FF,322,catapult_asic_area
Throughput,2.9574161646452723,catapult,Area,5773.264,FF,299,catapult_asic_area
Throughput,3.2182901867895626,catapult,Area,5161.730,FF,265,catapult_asic_area
Throughput,3.617290649303672,catapult,Area,5293.666,FF,268,catapult_asic_area
Throughput,3.5549867576743273,catapult,Area,5488.910,FF,270,catapult_asic_area
Throughput,3.897343960091198,catapult,Area,5214.930,FF,271,catapult_asic_area
Throughput,2.8729192882055172,catapult,Area,6864.396,FF,334,catapult_asic_area
Throughput,2.514426522170956,catapult,Area,7052.990,FF,297,catapult_asic_area
Throughput,2.687680746530204,catapult,Area,6244.084,FF,267,catapult_asic_area
Throughput,3.024785089019425,catapult,Area,6279.462,FF,270,catapult_asic_area
Throughput,3.360011827241632,catapult,Area,6359.262,FF,272,catapult_asic_area
Throughput,3.5936191698020994,catapult,Area,6427.092,FF,273,catapult_asic_area
Throughput,2.264944101179583,catapult,Area,5711.818,FF,322,catapult_asic_area
Throughput,2.9818969038964447,catapult,Area,6481.622,FF,300,catapult_asic_area
Throughput,3.1299786222460098,catapult,Area,5324.788,FF,266,catapult_asic_area
Throughput,3.505242089544914,catapult,Area,5343.408,FF,269,catapult_asic_area
Throughput,3.462807713750463,catapult,Area,5503.008,FF,271,catapult_asic_area
Throughput,3.7451079527367375,catapult,Area,5466.566,FF,272,catapult_asic_area
Throughput,2.429625886206042,catapult,Area,10917.970,FF,359,catapult_asic_area
Throughput,3.0774154633972204,catapult,Area,10302.978,FF,301,catapult_asic_area
Throughput,2.821049543272079,catapult,Area,9640.638,FF,286,catapult_asic_area
Throughput,3.096588797780365,catapult,Area,10222.380,FF,291,catapult_asic_area
Throughput,2.829670796099582,catapult,Area,9712.458,FF,292,catapult_asic_area
Throughput,2.930377168845402,catapult,Area,9671.494,FF,289,catapult_asic_area
Throughput,2.9600248642088594,catapult,Area,6516.734,FF,389,catapult_asic_area
Throughput,2.69600640571122,catapult,Area,6108.424,FF,343,catapult_asic_area
Throughput,2.2281044178854397,catapult,Area,4927.916,FF,294,catapult_asic_area
Throughput,2.7418143133674415,catapult,Area,4853.170,FF,282,catapult_asic_area
Throughput,2.667840516493924,catapult,Area,5085.388,FF,299,catapult_asic_area
Throughput,2.9202537116424674,catapult,Area,4872.056,FF,285,catapult_asic_area
Throughput,1.7990367956995823,catapult,Area,7462.896,FF,381,catapult_asic_area
Throughput,2.251050677903912,catapult,Area,8120.182,FF,373,catapult_asic_area
Throughput,3.4401144870101277,catapult,Area,5391.288,FF,292,catapult_asic_area
Throughput,3.475903300370184,catapult,Area,5572.966,FF,296,catapult_asic_area
Throughput,3.4292141612828004,catapult,Area,5453.532,FF,302,catapult_asic_area
Throughput,2.988929006958227,catapult,Area,5205.354,FF,275,catapult_asic_area
Throughput,2.2234624201499056,catapult,Area,6640.956,FF,404,catapult_asic_area
Throughput,2.587864468362063,catapult,Area,6995.534,FF,348,catapult_asic_area
Throughput,3.4269695650832928,catapult,Area,5495.560,FF,296,catapult_asic_area
Throughput,2.776212302507197,catapult,Area,5472.418,FF,288,catapult_asic_area
Throughput,2.6777131258819717,catapult,Area,5679.366,FF,300,catapult_asic_area
Throughput,2.9059377025075337,catapult,Area,5488.112,FF,286,catapult_asic_area
Throughput,2.2700651054672245,catapult,Area,10430.392,FF,373,catapult_asic_area
Throughput,2.367962415700538,catapult,Area,10731.504,FF,347,catapult_asic_area
Throughput,2.5957170668397147,catapult,Area,7939.036,FF,294,catapult_asic_area
Throughput,2.709182775015916,catapult,Area,7277.228,FF,296,catapult_asic_area
Throughput,3.1332541664447278,catapult,Area,8248.660,FF,310,catapult_asic_area
Throughput,3.294936341829876,catapult,Area,7586.320,FF,296,catapult_asic_area
Throughput,2.193925459188599,catapult,Area,6902.434,FF,406,catapult_asic_area
Throughput,3.2565546303322015,catapult,Area,8019.634,FF,349,catapult_asic_area
Throughput,3.3561551886159218,catapult,Area,6240.892,FF,297,catapult_asic_area
Throughput,2.838264344587998,catapult,Area,6277.866,FF,288,catapult_asic_area
Throughput,2.636352132281605,catapult,Area,6973.190,FF,301,catapult_asic_area
Throughput,2.8712942358768214,catapult,Area,6900.572,FF,291,catapult_asic_area
Throughput,1.7966514011185952,catapult,Area,8506.680,FF,384,catapult_asic_area
Throughput,2.1668425420529966,catapult,Area,10214.932,FF,378,catapult_asic_area
Throughput,3.3777051195876497,catapult,Area,6979.840,FF,295,catapult_asic_area
Throughput,2.627043840107604,catapult,Area,6590.682,FF,282,catapult_asic_area
Throughput,3.4950004019250462,catapult,Area,6955.102,FF,305,catapult_asic_area
Throughput,2.976411935411861,catapult,Area,6977.978,FF,281,catapult_asic_area
Throughput,2.2173833988939693,catapult,Area,7216.314,FF,406,catapult_asic_area
Throughput,2.494922832036805,catapult,Area,8376.074,FF,352,catapult_asic_area
Throughput,3.3162656196110687,catapult,Area,7236.264,FF,298,catapult_asic_area
Throughput,2.8351743065163646,catapult,Area,6765.178,FF,282,catapult_asic_area
Throughput,2.6761939170112266,catapult,Area,7732.886,FF,302,catapult_asic_area
Throughput,2.880101379568561,catapult,Area,6886.740,FF,292,catapult_asic_area
Throughput,2.103230772790083,catapult,Area,13706.980,FF,428,catapult_asic_area
Throughput,3.0185763186650645,catapult,Area,14031.766,FF,355,catapult_asic_area
Throughput,2.7217549876160145,catapult,Area,9279.676,FF,297,catapult_asic_area
