Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,36.115424897973924,vivado,LUT,2782,FF,1502,None
Throughput,36.115424897973924,vivado,FF,1502,FF,1502,None
Throughput,36.115424897973924,vivado,DSP,40,FF,1502,None
Throughput,36.115424897973924,vivado,BRAM,0,FF,1502,None
Throughput,45.58300665511897,vivado,CLB,590,FF,1497,None
Throughput,45.58300665511897,vivado,LUT,2728,FF,1497,None
Throughput,45.58300665511897,vivado,FF,1497,FF,1497,None
Throughput,45.58300665511897,vivado,DSP,40,FF,1497,None
Throughput,45.58300665511897,vivado,BRAM,0,FF,1497,None
Throughput,59.912527709544065,vivado,CLB,566,FF,1492,None
Throughput,59.912527709544065,vivado,LUT,2479,FF,1492,None
Throughput,59.912527709544065,vivado,FF,1492,FF,1492,None
Throughput,59.912527709544065,vivado,DSP,40,FF,1492,None
Throughput,59.912527709544065,vivado,BRAM,0,FF,1492,None
Throughput,2.3022589765077495,vivado,CLB,441,FF,1271,None
Throughput,2.3022589765077495,vivado,LUT,1942,FF,1271,None
Throughput,2.3022589765077495,vivado,FF,1271,FF,1271,None
Throughput,2.3022589765077495,vivado,DSP,13,FF,1271,None
Throughput,2.3022589765077495,vivado,BRAM,1,FF,1271,None
Throughput,10.354110581901015,vivado,CLB,795,FF,1927,None
Throughput,10.354110581901015,vivado,LUT,3574,FF,1927,None
Throughput,10.354110581901015,vivado,FF,1927,FF,1927,None
Throughput,10.354110581901015,vivado,DSP,48,FF,1927,None
Throughput,10.354110581901015,vivado,BRAM,0,FF,1927,None
Throughput,19.452603731009397,vivado,CLB,993,FF,2922,None
Throughput,19.452603731009397,vivado,LUT,4668,FF,2922,None
Throughput,19.452603731009397,vivado,FF,2922,FF,2922,None
Throughput,19.452603731009397,vivado,DSP,48,FF,2922,None
Throughput,19.452603731009397,vivado,BRAM,0,FF,2922,None
Throughput,28.86252778018299,vivado,CLB,982,FF,2916,None
