Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,20.8925288316898,vivado,CLB,1016,FF,3010,vivado
Throughput,20.8925288316898,vivado,LUT,5222,FF,3010,vivado
Throughput,20.8925288316898,vivado,FF,3010,FF,3010,vivado
Throughput,20.8925288316898,vivado,DSP,48,FF,3010,vivado
Throughput,20.8925288316898,vivado,BRAM,0,FF,3010,vivado
Throughput,29.4837397175458,vivado,CLB,1056,FF,2998,vivado
Throughput,29.4837397175458,vivado,LUT,5211,FF,2998,vivado
Throughput,29.4837397175458,vivado,FF,2998,FF,2998,vivado
Throughput,29.4837397175458,vivado,DSP,48,FF,2998,vivado
Throughput,29.4837397175458,vivado,BRAM,0,FF,2998,vivado
Throughput,46.2384981735793,vivado,CLB,732,FF,1834,vivado
Throughput,46.2384981735793,vivado,LUT,3521,FF,1834,vivado
Throughput,46.2384981735793,vivado,FF,1834,FF,1834,vivado
Throughput,46.2384981735793,vivado,DSP,48,FF,1834,vivado
Throughput,46.2384981735793,vivado,BRAM,0,FF,1834,vivado
Throughput,51.7277053589903,vivado,CLB,731,FF,1822,vivado
Throughput,51.7277053589903,vivado,LUT,3454,FF,1822,vivado
Throughput,51.7277053589903,vivado,FF,1822,FF,1822,vivado
Throughput,51.7277053589903,vivado,DSP,48,FF,1822,vivado
Throughput,51.7277053589903,vivado,BRAM,0,FF,1822,vivado
Throughput,2.28554711426821,vivado,CLB,515,FF,1350,vivado
Throughput,2.28554711426821,vivado,LUT,2373,FF,1350,vivado
Throughput,2.28554711426821,vivado,FF,1350,FF,1350,vivado
Throughput,2.28554711426821,vivado,DSP,15,FF,1350,vivado
Throughput,2.28554711426821,vivado,BRAM,1,FF,1350,vivado
Throughput,11.8906064209275,vivado,CLB,1200,FF,3471,vivado
Throughput,11.8906064209275,vivado,LUT,5962,FF,3471,vivado
Throughput,11.8906064209275,vivado,FF,3471,FF,3471,vivado
Throughput,11.8906064209275,vivado,DSP,56,FF,3471,vivado
Throughput,11.8906064209275,vivado,BRAM,0,FF,3471,vivado
Throughput,18.9904667856736,vivado,CLB,1151,FF,3352,vivado
Throughput,18.9904667856736,vivado,LUT,5771,FF,3352,vivado
Throughput,18.9904667856736,vivado,FF,3352,FF,3352,vivado
Throughput,18.9904667856736,vivado,DSP,56,FF,3352,vivado
Throughput,18.9904667856736,vivado,BRAM,0,FF,3352,vivado
Throughput,32.4443579261566,vivado,CLB,1167,FF,3378,vivado
Throughput,32.4443579261566,vivado,LUT,5784,FF,3378,vivado
Throughput,32.4443579261566,vivado,FF,3378,FF,3378,vivado
Throughput,32.4443579261566,vivado,DSP,56,FF,3378,vivado
Throughput,32.4443579261566,vivado,BRAM,0,FF,3378,vivado
Throughput,39.6008236971329,vivado,CLB,1141,FF,3324,vivado
Throughput,39.6008236971329,vivado,LUT,5706,FF,3324,vivado
Throughput,39.6008236971329,vivado,FF,3324,FF,3324,vivado
Throughput,39.6008236971329,vivado,DSP,56,FF,3324,vivado
Throughput,39.6008236971329,vivado,BRAM,0,FF,3324,vivado
Throughput,49.1859721607398,vivado,CLB,886,FF,1966,vivado
Throughput,49.1859721607398,vivado,LUT,3660,FF,1966,vivado
Throughput,49.1859721607398,vivado,FF,1966,FF,1966,vivado
Throughput,49.1859721607398,vivado,DSP,56,FF,1966,vivado
Throughput,49.1859721607398,vivado,BRAM,0,FF,1966,vivado
Throughput,2.23985234893316,vivado,CLB,598,FF,1667,vivado
Throughput,2.23985234893316,vivado,LUT,3229,FF,1667,vivado
Throughput,2.23985234893316,vivado,FF,1667,FF,1667,vivado
Throughput,2.23985234893316,vivado,DSP,17,FF,1667,vivado
Throughput,2.23985234893316,vivado,BRAM,1,FF,1667,vivado
Throughput,10.9314706107413,vivado,CLB,1426,FF,4099,vivado
Throughput,10.9314706107413,vivado,LUT,7209,FF,4099,vivado
Throughput,10.9314706107413,vivado,FF,4099,FF,4099,vivado
Throughput,10.9314706107413,vivado,DSP,64,FF,4099,vivado
Throughput,10.9314706107413,vivado,BRAM,0,FF,4099,vivado
Throughput,19.4939373854731,vivado,CLB,1362,FF,4027,vivado
Throughput,19.4939373854731,vivado,LUT,7143,FF,4027,vivado
Throughput,19.4939373854731,vivado,FF,4027,FF,4027,vivado
Throughput,19.4939373854731,vivado,DSP,64,FF,4027,vivado
Throughput,19.4939373854731,vivado,BRAM,0,FF,4027,vivado
Throughput,29.4039812990679,vivado,CLB,1406,FF,3971,vivado
Throughput,29.4039812990679,vivado,LUT,7115,FF,3971,vivado
Throughput,29.4039812990679,vivado,FF,3971,FF,3971,vivado
Throughput,29.4039812990679,vivado,DSP,64,FF,3971,vivado
Throughput,29.4039812990679,vivado,BRAM,0,FF,3971,vivado
Throughput,43.5767822903957,vivado,CLB,1359,FF,3947,vivado
Throughput,43.5767822903957,vivado,LUT,6871,FF,3947,vivado
Throughput,43.5767822903957,vivado,FF,3947,FF,3947,vivado
Throughput,43.5767822903957,vivado,DSP,64,FF,3947,vivado
Throughput,43.5767822903957,vivado,BRAM,0,FF,3947,vivado
Throughput,54.4010445000544,vivado,CLB,1364,FF,3947,vivado
Throughput,54.4010445000544,vivado,LUT,6933,FF,3947,vivado
Throughput,54.4010445000544,vivado,FF,3947,FF,3947,vivado
Throughput,54.4010445000544,vivado,DSP,64,FF,3947,vivado
Throughput,54.4010445000544,vivado,BRAM,0,FF,3947,vivado
Throughput,2.59643820606891,vivado,CLB,107,FF,416,vivado
Throughput,2.59643820606891,vivado,LUT,414,FF,416,vivado
Throughput,2.59643820606891,vivado,FF,416,FF,416,vivado
Throughput,2.59643820606891,vivado,DSP,3,FF,416,vivado
Throughput,2.59643820606891,vivado,BRAM,1,FF,416,vivado
Throughput,4.44237133782013,vivado,CLB,242,FF,1008,vivado
Throughput,4.44237133782013,vivado,LUT,1143,FF,1008,vivado
Throughput,4.44237133782013,vivado,FF,1008,FF,1008,vivado
Throughput,4.44237133782013,vivado,DSP,8,FF,1008,vivado
Throughput,4.44237133782013,vivado,BRAM,0,FF,1008,vivado
Throughput,7.53397824187084,vivado,CLB,253,FF,995,vivado
Throughput,7.53397824187084,vivado,LUT,1108,FF,995,vivado
Throughput,7.53397824187084,vivado,FF,995,FF,995,vivado
Throughput,7.53397824187084,vivado,DSP,8,FF,995,vivado
Throughput,7.53397824187084,vivado,BRAM,0,FF,995,vivado
Throughput,13.6124799215921,vivado,CLB,236,FF,993,vivado
Throughput,13.6124799215921,vivado,LUT,1102,FF,993,vivado
Throughput,13.6124799215921,vivado,FF,993,FF,993,vivado
Throughput,13.6124799215921,vivado,DSP,8,FF,993,vivado
Throughput,13.6124799215921,vivado,BRAM,0,FF,993,vivado
Throughput,23.7840409085504,vivado,CLB,225,FF,997,vivado
Throughput,23.7840409085504,vivado,LUT,1087,FF,997,vivado
Throughput,23.7840409085504,vivado,FF,997,FF,997,vivado
Throughput,23.7840409085504,vivado,DSP,8,FF,997,vivado
Throughput,23.7840409085504,vivado,BRAM,0,FF,997,vivado
Throughput,37.5333108133468,vivado,CLB,239,FF,991,vivado
Throughput,37.5333108133468,vivado,LUT,1095,FF,991,vivado
Throughput,37.5333108133468,vivado,FF,991,FF,991,vivado
Throughput,37.5333108133468,vivado,DSP,8,FF,991,vivado
Throughput,37.5333108133468,vivado,BRAM,0,FF,991,vivado
Throughput,2.556884283088,vivado,CLB,198,FF,754,vivado
Throughput,2.556884283088,vivado,LUT,830,FF,754,vivado
Throughput,2.556884283088,vivado,FF,754,FF,754,vivado
Throughput,2.556884283088,vivado,DSP,5,FF,754,vivado
Throughput,2.556884283088,vivado,BRAM,1,FF,754,vivado
Throughput,11.8852361596425,vivado,CLB,412,FF,1564,vivado
Throughput,11.8852361596425,vivado,LUT,1994,FF,1564,vivado
Throughput,11.8852361596425,vivado,FF,1564,FF,1564,vivado
Throughput,11.8852361596425,vivado,DSP,16,FF,1564,vivado
Throughput,11.8852361596425,vivado,BRAM,0,FF,1564,vivado
Throughput,19.3528409970584,vivado,CLB,402,FF,1530,vivado
Throughput,19.3528409970584,vivado,LUT,1956,FF,1530,vivado
Throughput,19.3528409970584,vivado,FF,1530,FF,1530,vivado
Throughput,19.3528409970584,vivado,DSP,16,FF,1530,vivado
Throughput,19.3528409970584,vivado,BRAM,0,FF,1530,vivado
Throughput,31.5985717445571,vivado,CLB,415,FF,1526,vivado
Throughput,31.5985717445571,vivado,LUT,1950,FF,1526,vivado
Throughput,31.5985717445571,vivado,FF,1526,FF,1526,vivado
Throughput,31.5985717445571,vivado,DSP,16,FF,1526,vivado
Throughput,31.5985717445571,vivado,BRAM,0,FF,1526,vivado
Throughput,43.2245515452777,vivado,CLB,401,FF,1522,vivado
Throughput,43.2245515452777,vivado,LUT,1938,FF,1522,vivado
Throughput,43.2245515452777,vivado,FF,1522,FF,1522,vivado
Throughput,43.2245515452777,vivado,DSP,16,FF,1522,vivado
Throughput,43.2245515452777,vivado,BRAM,0,FF,1522,vivado
Throughput,61.9425173439049,vivado,CLB,385,FF,1518,vivado
Throughput,61.9425173439049,vivado,LUT,1891,FF,1518,vivado
Throughput,61.9425173439049,vivado,FF,1518,FF,1518,vivado
Throughput,61.9425173439049,vivado,DSP,16,FF,1518,vivado
Throughput,61.9425173439049,vivado,BRAM,0,FF,1518,vivado
Throughput,2.51185596013182,vivado,CLB,388,FF,1682,vivado
Throughput,2.51185596013182,vivado,LUT,1732,FF,1682,vivado
Throughput,2.51185596013182,vivado,FF,1682,FF,1682,vivado
Throughput,2.51185596013182,vivado,DSP,7,FF,1682,vivado
Throughput,2.51185596013182,vivado,BRAM,1,FF,1682,vivado
Throughput,10.9122653862942,vivado,CLB,696,FF,2897,vivado
Throughput,10.9122653862942,vivado,LUT,3503,FF,2897,vivado
Throughput,10.9122653862942,vivado,FF,2897,FF,2897,vivado
Throughput,10.9122653862942,vivado,DSP,24,FF,2897,vivado
Throughput,10.9122653862942,vivado,BRAM,0,FF,2897,vivado
Throughput,21.152381758186,vivado,CLB,685,FF,2846,vivado
Throughput,21.152381758186,vivado,LUT,3409,FF,2846,vivado
Throughput,21.152381758186,vivado,FF,2846,FF,2846,vivado
Throughput,21.152381758186,vivado,DSP,24,FF,2846,vivado
Throughput,21.152381758186,vivado,BRAM,0,FF,2846,vivado
Throughput,28.2095404665858,vivado,CLB,747,FF,2840,vivado
Throughput,28.2095404665858,vivado,LUT,3439,FF,2840,vivado
Throughput,28.2095404665858,vivado,FF,2840,FF,2840,vivado
Throughput,28.2095404665858,vivado,DSP,24,FF,2840,vivado
Throughput,28.2095404665858,vivado,BRAM,0,FF,2840,vivado
Throughput,43.1797573297638,vivado,CLB,696,FF,2834,vivado
Throughput,43.1797573297638,vivado,LUT,3443,FF,2834,vivado
Throughput,43.1797573297638,vivado,FF,2834,FF,2834,vivado
Throughput,43.1797573297638,vivado,DSP,24,FF,2834,vivado
Throughput,43.1797573297638,vivado,BRAM,0,FF,2834,vivado
Throughput,53.9636285143813,vivado,CLB,692,FF,2828,vivado
Throughput,53.9636285143813,vivado,LUT,3316,FF,2828,vivado
Throughput,53.9636285143813,vivado,FF,2828,FF,2828,vivado
Throughput,53.9636285143813,vivado,DSP,24,FF,2828,vivado
Throughput,53.9636285143813,vivado,BRAM,0,FF,2828,vivado
Throughput,2.33341189153368,vivado,CLB,491,FF,2079,vivado
Throughput,2.33341189153368,vivado,LUT,2302,FF,2079,vivado
Throughput,2.33341189153368,vivado,FF,2079,FF,2079,vivado
Throughput,2.33341189153368,vivado,DSP,9,FF,2079,vivado
Throughput,2.33341189153368,vivado,BRAM,1,FF,2079,vivado
Throughput,10.1631180446161,vivado,CLB,937,FF,3699,vivado
Throughput,10.1631180446161,vivado,LUT,4573,FF,3699,vivado
Throughput,10.1631180446161,vivado,FF,3699,FF,3699,vivado
