n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,,obj1,obj2,lut,ff,dsp,bram
0247,1,2,3,1,115200,0,0.439139,663,4074,1049,3,1
0248,1,2,3,1,57600,0,0.486068,1046,6311,1256,4,1
0252,1,2,3,2,460800,0,0.497603,591,3654,971,3,1
0253,1,2,3,2,230400,0,0.481001,711,4164,950,3,1
0254,1,2,3,2,115200,0,0.445836,959,5700,1056,4,1
0255,1,2,3,2,57600,0,0.455308,1430,8985,1170,3,1
0259,1,2,3,3,460800,0,0.451311,529,3252,1007,4,1
0260,1,2,3,3,230400,0,0.446523,632,3698,1007,3,1
0261,1,2,3,3,115200,0,0.461063,864,5281,1121,3,1
0262,1,2,3,3,57600,0,0.438273,1316,8036,1333,4,1
0266,1,2,3,4,460800,0,0.459449,844,5064,1091,3,1
0267,1,2,3,4,230400,0,0.429331,930,5664,1100,3,1
0268,1,2,3,4,115200,0,0.418460,1321,8006,1182,3,1
0269,1,2,3,4,57600,0,0.423425,2101,13148,1326,3,1
0273,1,2,3,5,460800,0,0.444665,650,3837,1139,4,1
0274,1,2,3,5,230400,0,0.424931,785,4688,1137,2,1
0275,1,2,3,5,115200,0,0.429005,1044,6363,1252,3,1
0276,1,2,3,5,57600,0,0.454723,1838,11129,1464,4,1
0280,1,2,4,1,460800,0,0.461236,395,2459,784,3,1
0281,1,2,4,1,230400,0,0.410723,450,2760,789,3,1
0282,1,2,4,1,115200,0,0.425515,582,3491,838,3,1
0283,1,2,4,1,57600,0,0.417741,867,5193,919,3,1
0287,1,2,4,2,460800,0,0.429615,526,3284,765,3,1
0288,1,2,4,2,230400,0,0.448205,623,3723,795,4,1
0289,1,2,4,2,115200,0,0.412484,835,4666,845,4,1
0290,1,2,4,2,57600,0,0.410924,1254,7174,904,4,1
0294,1,2,4,3,460800,0,0.445514,465,2780,854,3,1
0295,1,2,4,3,230400,0,0.432181,567,3482,825,3,1
0296,1,2,4,3,115200,0,0.415201,830,4534,879,3,1
0297,1,2,4,3,57600,0,0.426294,1034,6315,987,3,1
0301,1,2,4,4,460800,0,0.459438,731,4405,932,3,1
0302,1,2,4,4,230400,0,0.453804,895,5249,930,3,1
0303,1,2,4,4,115200,0,0.479886,1228,7147,968,3,1
0304,1,2,4,4,57600,0,0.460695,1633,9976,1019,3,1
0308,1,2,4,5,460800,0,0.441790,509,2887,986,3,1
0309,1,2,4,5,230400,0,0.440331,681,3908,948,3,1
0310,1,2,4,5,115200,0,0.448985,784,4771,997,3,1
