Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,12987.012987012988,catapult,Area,21353.947,FF,2050,catapult_asic_latency
Throughput,14705.882352941177,catapult,Area,8731.982,FF,846,catapult_asic_latency
Throughput,10309.278350515464,catapult,Area,12321.918,FF,1394,catapult_asic_latency
Throughput,11111.111111111111,catapult,Area,12787.418,FF,1437,catapult_asic_latency
Throughput,10989.010989010989,catapult,Area,14810.880,FF,1584,catapult_asic_latency
Throughput,13157.894736842105,catapult,Area,19446.463,FF,1891,catapult_asic_latency
Throughput,10526.315789473683,catapult,Area,10246.054,FF,940,catapult_asic_latency
Throughput,8928.57142857143,catapult,Area,14548.072,FF,1465,catapult_asic_latency
Throughput,10416.666666666666,catapult,Area,17255.420,FF,1824,catapult_asic_latency
Throughput,10989.010989010989,catapult,Area,17332.561,FF,1841,catapult_asic_latency
Throughput,12820.51282051282,catapult,Area,20151.096,FF,1940,catapult_asic_latency
Throughput,10869.565217391304,catapult,Area,10428.530,FF,923,catapult_asic_latency
Throughput,9345.794392523365,catapult,Area,13404.538,FF,1464,catapult_asic_latency
Throughput,11235.955056179775,catapult,Area,17325.111,FF,1820,catapult_asic_latency
Throughput,11111.111111111111,catapult,Area,17074.008,FF,1839,catapult_asic_latency
Throughput,9900.990099009901,catapult,Area,19751.564,FF,1939,catapult_asic_latency
Throughput,10989.010989010989,catapult,Area,10433.850,FF,940,catapult_asic_latency
Throughput,8264.462809917355,catapult,Area,15144.976,FF,1401,catapult_asic_latency
Throughput,10752.688172043012,catapult,Area,17117.365,FF,1827,catapult_asic_latency
Throughput,10416.666666666666,catapult,Area,17311.547,FF,1841,catapult_asic_latency
Throughput,13157.894736842105,catapult,Area,21623.938,FF,2100,catapult_asic_latency
Throughput,10869.565217391304,catapult,Area,10319.470,FF,917,catapult_asic_latency
Throughput,9433.962264150943,catapult,Area,13321.546,FF,1462,catapult_asic_latency
Throughput,10752.688172043012,catapult,Area,13994.526,FF,1439,catapult_asic_latency
Throughput,10752.688172043012,catapult,Area,16820.510,FF,1841,catapult_asic_latency
Throughput,9803.921568627451,catapult,Area,19758.746,FF,1941,catapult_asic_latency
Throughput,17543.859649122805,catapult,Area,9161.040,FF,882,catapult_asic_latency
Throughput,12820.51282051282,catapult,Area,12924.408,FF,1370,catapult_asic_latency
Throughput,13157.894736842105,catapult,Area,13467.314,FF,1417,catapult_asic_latency
Throughput,12987.012987012988,catapult,Area,15058.260,FF,1564,catapult_asic_latency
Throughput,18867.924528301886,catapult,Area,11829.020,FF,1238,catapult_asic_latency
Throughput,16129.032258064515,catapult,Area,9228.870,FF,866,catapult_asic_latency
Throughput,10204.081632653062,catapult,Area,12086.774,FF,1370,catapult_asic_latency
Throughput,13157.894736842105,catapult,Area,13585.684,FF,1414,catapult_asic_latency
Throughput,13157.894736842105,catapult,Area,15100.288,FF,1563,catapult_asic_latency
Throughput,22222.222222222223,catapult,Area,11540.676,FF,1238,catapult_asic_latency
Throughput,14705.882352941177,catapult,Area,9320.640,FF,882,catapult_asic_latency
Throughput,11904.761904761905,catapult,Area,13464.122,FF,1307,catapult_asic_latency
Throughput,12345.679012345678,catapult,Area,13835.458,FF,1421,catapult_asic_latency
Throughput,12499.999999999998,catapult,Area,15219.722,FF,1565,catapult_asic_latency
Throughput,19607.843137254902,catapult,Area,14552.328,FF,1625,catapult_asic_latency
Throughput,17857.14285714286,catapult,Area,9034.956,FF,858,catapult_asic_latency
Throughput,12820.51282051282,catapult,Area,11913.342,FF,1366,catapult_asic_latency
Throughput,13157.894736842105,catapult,Area,12535.782,FF,1417,catapult_asic_latency
Throughput,12658.227848101267,catapult,Area,15000.538,FF,1561,catapult_asic_latency
Throughput,20408.163265306124,catapult,Area,11886.476,FF,1236,catapult_asic_latency
Throughput,15625.0,catapult,Area,8841.308,FF,887,catapult_asic_latency
Throughput,12345.679012345678,catapult,Area,13876.954,FF,1405,catapult_asic_latency
Throughput,16129.032258064515,catapult,Area,16064.538,FF,1770,catapult_asic_latency
Throughput,15151.51515151515,catapult,Area,15914.514,FF,1788,catapult_asic_latency
Throughput,11235.955056179775,catapult,Area,15458.058,FF,1345,catapult_asic_latency
Throughput,14084.507042253521,catapult,Area,8707.244,FF,871,catapult_asic_latency
Throughput,13513.513513513513,catapult,Area,12887.434,FF,1405,catapult_asic_latency
Throughput,15625.0,catapult,Area,16062.410,FF,1767,catapult_asic_latency
Throughput,14925.373134328358,catapult,Area,15808.114,FF,1787,catapult_asic_latency
Throughput,10416.666666666666,catapult,Area,14815.402,FF,1345,catapult_asic_latency
Throughput,16666.666666666668,catapult,Area,9217.964,FF,887,catapult_asic_latency
Throughput,12499.999999999998,catapult,Area,14598.080,FF,1341,catapult_asic_latency
Throughput,15873.015873015873,catapult,Area,15851.206,FF,1773,catapult_asic_latency
Throughput,14492.753623188406,catapult,Area,16291.436,FF,1788,catapult_asic_latency
Throughput,10989.010989010989,catapult,Area,16900.045,FF,1473,catapult_asic_latency
Throughput,14925.373134328358,catapult,Area,8955.954,FF,863,catapult_asic_latency
Throughput,12987.012987012988,catapult,Area,13117.258,FF,1401,catapult_asic_latency
Throughput,16129.032258064515,catapult,Area,12616.646,FF,1386,catapult_asic_latency
Throughput,15151.51515151515,catapult,Area,15364.692,FF,1787,catapult_asic_latency
Throughput,11235.955056179775,catapult,Area,14854.238,FF,1345,catapult_asic_latency
Throughput,9803.921568627451,catapult,Area,11336.388,FF,921,catapult_asic_latency
Throughput,9259.25925925926,catapult,Area,14935.102,FF,1448,catapult_asic_latency
Throughput,9174.311926605504,catapult,Area,15013.572,FF,1494,catapult_asic_latency
Throughput,9615.384615384615,catapult,Area,16848.973,FF,1640,catapult_asic_latency
Throughput,9708.73786407767,catapult,Area,21300.748,FF,1983,catapult_asic_latency
Throughput,10989.010989010989,catapult,Area,11290.370,FF,905,catapult_asic_latency
Throughput,7874.0157480314965,catapult,Area,14287.392,FF,1448,catapult_asic_latency
