Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,2.215487141312632,vivado,BRAM,2,FF,13302,None
Throughput,2.054738226349963,vivado,CLB,1650,FF,6546,None
Throughput,2.054738226349963,vivado,LUT,8157,FF,6546,None
Throughput,2.054738226349963,vivado,FF,6546,FF,6546,None
Throughput,2.054738226349963,vivado,DSP,48,FF,6546,None
Throughput,2.054738226349963,vivado,BRAM,2,FF,6546,None
Throughput,2.1632472937776352,vivado,CLB,1647,FF,6549,None
Throughput,2.1632472937776352,vivado,LUT,8325,FF,6549,None
Throughput,2.1632472937776352,vivado,FF,6549,FF,6549,None
Throughput,2.1632472937776352,vivado,DSP,54,FF,6549,None
Throughput,2.1632472937776352,vivado,BRAM,2,FF,6549,None
Throughput,2.181505631556788,vivado,CLB,1660,FF,6550,None
Throughput,2.181505631556788,vivado,LUT,8597,FF,6550,None
Throughput,2.181505631556788,vivado,FF,6550,FF,6550,None
Throughput,2.181505631556788,vivado,DSP,54,FF,6550,None
Throughput,2.181505631556788,vivado,BRAM,2,FF,6550,None
Throughput,2.1430255234339843,vivado,CLB,1797,FF,6546,None
Throughput,2.1430255234339843,vivado,LUT,9080,FF,6546,None
Throughput,2.1430255234339843,vivado,FF,6546,FF,6546,None
Throughput,2.1430255234339843,vivado,DSP,54,FF,6546,None
Throughput,2.1430255234339843,vivado,BRAM,2,FF,6546,None
Throughput,2.1678618811838257,vivado,CLB,1894,FF,6559,None
Throughput,2.1678618811838257,vivado,LUT,10012,FF,6559,None
Throughput,2.1678618811838257,vivado,FF,6559,FF,6559,None
Throughput,2.1678618811838257,vivado,DSP,54,FF,6559,None
Throughput,2.1678618811838257,vivado,BRAM,2,FF,6559,None
Throughput,2.2130895393896743,vivado,CLB,2072,FF,6590,None
Throughput,2.2130895393896743,vivado,LUT,11549,FF,6590,None
Throughput,2.2130895393896743,vivado,FF,6590,FF,6590,None
Throughput,2.2130895393896743,vivado,DSP,54,FF,6590,None
Throughput,2.2130895393896743,vivado,BRAM,2,FF,6590,None
Throughput,2.272892574005382,vivado,CLB,2531,FF,6661,None
Throughput,2.272892574005382,vivado,LUT,14956,FF,6661,None
Throughput,2.272892574005382,vivado,FF,6661,FF,6661,None
Throughput,2.272892574005382,vivado,DSP,54,FF,6661,None
Throughput,2.272892574005382,vivado,BRAM,2,FF,6661,None
Throughput,1.9190469245353987,vivado,CLB,2224,FF,9284,None
Throughput,1.9190469245353987,vivado,LUT,11082,FF,9284,None
Throughput,1.9190469245353987,vivado,FF,9284,FF,9284,None
Throughput,1.9190469245353987,vivado,DSP,84,FF,9284,None
Throughput,1.9190469245353987,vivado,BRAM,2,FF,9284,None
Throughput,1.9967094228711082,vivado,CLB,2331,FF,9319,None
Throughput,1.9967094228711082,vivado,LUT,11910,FF,9319,None
Throughput,1.9967094228711082,vivado,FF,9319,FF,9319,None
Throughput,1.9967094228711082,vivado,DSP,96,FF,9319,None
Throughput,1.9967094228711082,vivado,BRAM,2,FF,9319,None
Throughput,2.0370747606437156,vivado,CLB,2351,FF,9316,None
Throughput,2.0370747606437156,vivado,LUT,12298,FF,9316,None
Throughput,2.0370747606437156,vivado,FF,9316,FF,9316,None
Throughput,2.0370747606437156,vivado,DSP,96,FF,9316,None
Throughput,2.0370747606437156,vivado,BRAM,2,FF,9316,None
Throughput,2.0555111336760556,vivado,CLB,2442,FF,9316,None
Throughput,2.0555111336760556,vivado,LUT,13096,FF,9316,None
Throughput,2.0555111336760556,vivado,FF,9316,FF,9316,None
Throughput,2.0555111336760556,vivado,DSP,96,FF,9316,None
Throughput,2.0555111336760556,vivado,BRAM,2,FF,9316,None
Throughput,1.9937197826845436,vivado,CLB,2828,FF,9344,None
Throughput,1.9937197826845436,vivado,LUT,14841,FF,9344,None
Throughput,1.9937197826845436,vivado,FF,9344,FF,9344,None
Throughput,1.9937197826845436,vivado,DSP,96,FF,9344,None
Throughput,1.9937197826845436,vivado,BRAM,2,FF,9344,None
Throughput,2.128039905004299,vivado,CLB,3244,FF,9388,None
Throughput,2.128039905004299,vivado,LUT,17958,FF,9388,None
Throughput,2.128039905004299,vivado,FF,9388,FF,9388,None
Throughput,2.128039905004299,vivado,DSP,96,FF,9388,None
Throughput,2.128039905004299,vivado,BRAM,2,FF,9388,None
Throughput,2.015673880091592,vivado,CLB,4059,FF,9535,None
Throughput,2.015673880091592,vivado,LUT,24444,FF,9535,None
Throughput,2.015673880091592,vivado,FF,9535,FF,9535,None
Throughput,2.015673880091592,vivado,DSP,96,FF,9535,None
Throughput,2.015673880091592,vivado,BRAM,2,FF,9535,None
Throughput,1.9339068011634384,vivado,CLB,2631,FF,12147,None
Throughput,1.9339068011634384,vivado,LUT,13879,FF,12147,None
Throughput,1.9339068011634384,vivado,FF,12147,FF,12147,None
Throughput,1.9339068011634384,vivado,DSP,120,FF,12147,None
Throughput,1.9339068011634384,vivado,BRAM,2,FF,12147,None
Throughput,2.043305823625928,vivado,CLB,2856,FF,12124,None
Throughput,2.043305823625928,vivado,LUT,14932,FF,12124,None
Throughput,2.043305823625928,vivado,FF,12124,FF,12124,None
Throughput,2.043305823625928,vivado,DSP,138,FF,12124,None
Throughput,2.043305823625928,vivado,BRAM,2,FF,12124,None
Throughput,1.9888940158156851,vivado,CLB,2955,FF,12130,None
Throughput,1.9888940158156851,vivado,LUT,15466,FF,12130,None
Throughput,1.9888940158156851,vivado,FF,12130,FF,12130,None
Throughput,1.9888940158156851,vivado,DSP,138,FF,12130,None
Throughput,1.9888940158156851,vivado,BRAM,2,FF,12130,None
Throughput,1.8923087112431523,vivado,CLB,3090,FF,12126,None
